Id,PopSize,VAT,Levy,Tariff,WealthTax,Allowance,Unemployment,Black,Gdp,StateMoney,PopTotalMoney,NbTransactions,ConnectedStates
0,40,0.2,0.1,0.3,0.2,Fair,0.05,0.15,681959.75,1.1936936,22163.578,26615,
1,38,0.2,0.1,0.3,0.2,Fair,0.05,0.15,706014.9,1.9761801,57153.18,25745,"116,"
2,35,0.2,0.1,0.3,0.2,Fair,0.05,0.15,569217.8,29.528427,13088.499,23023,"106,"
3,26,0.2,0.1,0.3,0.2,Flat,0.05,0.15,389229.4,56.2791,16583.172,17790,
4,38,0.2,0.1,0.3,0.2,Fair,0.05,0.15,647604.1,1.4777448,36144.547,31849,
5,40,0.2,0.1,0.3,0.2,Fair,0.05,0.15,719231.4,1.932435,44394.04,27630,
6,31,0.2,0.1,0.3,0.2,Flat,0.05,0.15,699229.44,129.78268,32161.488,22923,"288,"
7,30,0.2,0.1,0.3,0.2,Flat,0.05,0.15,695131.2,189.4397,62039.04,18507,
8,30,0.2,0.1,0.3,0.2,Fair,0.05,0.15,519079.66,1.4053175,39728.6,16124,"27,"
9,33,0.2,0.1,0.3,0.2,Fair,0.05,0.15,559270.0,4.201971,14704.855,20150,
10,32,0.2,0.1,0.3,0.2,Fair,0.05,0.15,559514.1,36.26007,9337.683,21747,
11,36,0.2,0.1,0.3,0.2,Fair,0.05,0.15,542041.7,14.492935,17821.162,21867,"145,"
12,40,0.2,0.1,0.3,0.2,Flat,0.05,0.15,613113.56,107.713684,29250.117,25917,"177,"
13,41,0.2,0.1,0.3,0.2,Flat,0.05,0.15,882873.44,209.8612,63050.53,34423,"293,250,"
14,29,0.2,0.1,0.3,0.2,Fair,0.05,0.15,679733.5,1.5027275,42333.92,22665,"102,"
15,27,0.2,0.1,0.3,0.2,Fair,0.05,0.15,450317.88,9.465149,18040.33,18508,
16,36,0.2,0.1,0.3,0.2,Fair,0.05,0.15,641989.2,1.4934206,31375.727,22200,"61,"
17,31,0.2,0.1,0.3,0.2,Fair,0.05,0.15,561671.8,1.5718994,42572.78,19119,"249,"
18,33,0.2,0.1,0.3,0.2,Fair,0.05,0.15,559078.2,1.4635553,38865.164,23230,
19,35,0.2,0.1,0.3,0.2,Fair,0.05,0.15,549636.3,6.9914894,20836.465,28255,
20,29,0.2,0.1,0.3,0.2,Flat,0.05,0.15,566984.2,151.99707,52189.18,16596,
21,34,0.2,0.1,0.3,0.2,Fair,0.05,0.15,623564.1,1.4058771,39965.184,26971,"222,"
22,28,0.2,0.1,0.3,0.2,Flat,0.05,0.15,345102.2,46.715546,9151.908,16979,"26,"
23,33,0.2,0.1,0.3,0.2,Fair,0.05,0.15,592255.2,1.2265434,28722.295,19078,"240,"
24,40,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1042130.44,7.3900414,36622.332,30510,
25,44,0.2,0.1,0.3,0.2,Flat,0.05,0.15,923497.75,217.30325,69591.8,25048,"261,"
26,30,0.2,0.1,0.3,0.2,Fair,0.05,0.15,642254.9,1.4818926,39235.945,21827,"22,"
27,29,0.2,0.1,0.3,0.2,Flat,0.05,0.15,407239.28,97.68683,31040.973,13996,"8,104,"
28,31,0.2,0.1,0.3,0.2,Flat,0.05,0.15,846712.0,271.68823,104328.08,26140,
29,31,0.2,0.1,0.3,0.2,Flat,0.05,0.15,431436.8,64.32739,16729.775,17840,
30,31,0.2,0.1,0.3,0.2,Flat,0.05,0.15,526799.5,76.931946,22914.328,18749,"208,216,290,284,"
31,29,0.2,0.1,0.3,0.2,Fair,0.05,0.15,533367.2,1.268017,36208.477,18614,
32,36,0.2,0.1,0.3,0.2,Flat,0.05,0.15,620313.06,95.833984,15322.776,29721,"298,"
33,40,0.2,0.1,0.3,0.2,Flat,0.05,0.15,560706.75,95.179184,27867.586,25972,
34,35,0.2,0.1,0.3,0.2,Flat,0.05,0.15,641359.94,173.07654,57155.39,26173,"110,"
35,23,0.2,0.1,0.3,0.2,Flat,0.05,0.15,420590.72,92.82428,29996.246,19112,
36,39,0.2,0.1,0.3,0.2,Flat,0.05,0.15,661329.8,86.0766,19649.848,32395,"95,"
37,35,0.2,0.1,0.3,0.2,Fair,0.05,0.15,431592.16,0.82320356,21442.434,18040,
38,37,0.2,0.1,0.3,0.2,Fair,0.05,0.15,442692.44,41.4834,5149.567,22988,
39,32,0.2,0.1,0.3,0.2,Fair,0.05,0.15,406031.47,0.9730511,20214.6,15315,
40,27,0.2,0.1,0.3,0.2,Fair,0.05,0.15,346248.7,6.5540047,12478.454,18399,
41,28,0.2,0.1,0.3,0.2,Fair,0.05,0.15,527806.2,1.0534673,19134.156,16517,"136,"
42,36,0.2,0.1,0.3,0.2,Flat,0.05,0.15,651055.6,126.050964,35311.234,21155,
43,40,0.2,0.1,0.3,0.2,Flat,0.05,0.15,962791.56,237.20728,74447.03,26533,"298,"
44,35,0.2,0.1,0.3,0.2,Fair,0.05,0.15,428326.72,7.0823326,12429.09,20344,"86,201,"
45,38,0.2,0.1,0.3,0.2,Fair,0.05,0.15,740496.25,1.614872,47377.367,27955,"258,"
46,30,0.2,0.1,0.3,0.2,Fair,0.05,0.15,514979.16,1.3490782,31337.709,24827,"149,235,"
47,30,0.2,0.1,0.3,0.2,Fair,0.05,0.15,518660.56,1.056551,22455.742,19439,
48,37,0.2,0.1,0.3,0.2,Flat,0.05,0.15,849773.75,209.953,63985.32,30777,
49,43,0.2,0.1,0.3,0.2,Flat,0.05,0.15,667717.56,104.19824,35100.97,27827,
50,37,0.2,0.1,0.3,0.2,Flat,0.05,0.15,517835.28,79.497574,20963.365,24925,"292,"
51,27,0.2,0.1,0.3,0.2,Fair,0.05,0.15,390282.78,13.9991,12533.838,17367,
52,25,0.2,0.1,0.3,0.2,Fair,0.05,0.15,309875.0,0.97653127,29826.414,16644,
53,36,0.2,0.1,0.3,0.2,Flat,0.05,0.15,722384.1,163.96814,45126.32,28351,
54,29,0.2,0.1,0.3,0.2,Fair,0.05,0.15,548209.5,1.2381213,31415.78,21136,
55,25,0.2,0.1,0.3,0.2,Fair,0.05,0.15,363200.34,0.5448799,12321.744,15676,
56,28,0.2,0.1,0.3,0.2,Flat,0.05,0.15,483771.44,79.04736,15734.172,22092,"161,"
57,25,0.2,0.1,0.3,0.2,Fair,0.05,0.15,549717.94,2.8367386,19120.586,18010,
58,31,0.2,0.1,0.3,0.2,Flat,0.05,0.15,378323.7,57.09314,13504.604,20246,
59,29,0.2,0.1,0.3,0.2,Fair,0.05,0.15,799556.3,1.6884432,45007.203,19235,"211,"
60,21,0.2,0.1,0.3,0.2,Flat,0.05,0.15,219839.61,21.326614,2657.2024,13197,
61,38,0.2,0.1,0.3,0.2,Flat,0.05,0.15,769366.56,196.95703,64733.305,27695,"16,69,"
62,34,0.2,0.1,0.3,0.2,Fair,0.05,0.15,756458.9,1.5360949,32575.348,19761,"241,"
63,38,0.2,0.1,0.3,0.2,Flat,0.05,0.15,848471.5,209.4552,64363.402,35734,"277,"
64,29,0.2,0.1,0.3,0.2,Flat,0.05,0.15,422850.7,75.98462,16063.72,21714,
65,39,0.2,0.1,0.3,0.2,Fair,0.05,0.15,865763.56,1.8384256,45214.207,28393,
66,31,0.2,0.1,0.3,0.2,Flat,0.05,0.15,781360.56,227.13391,78688.28,26998,
67,39,0.2,0.1,0.3,0.2,Fair,0.05,0.15,534316.0,1.1352234,19016.043,22252,
68,25,0.2,0.1,0.3,0.2,Fair,0.05,0.15,351846.8,0.61740303,22742.773,16742,
69,40,0.2,0.1,0.3,0.2,Flat,0.05,0.15,770221.4,128.3009,28564.297,37648,"61,"
70,38,0.2,0.1,0.3,0.2,Flat,0.05,0.15,774239.75,129.09015,30647.82,25859,
71,30,0.2,0.1,0.3,0.2,Flat,0.05,0.15,449699.06,103.32428,34665.617,16110,
72,31,0.2,0.1,0.3,0.2,Fair,0.05,0.15,631189.94,42.102448,17671.232,32155,
73,24,0.2,0.1,0.3,0.2,Fair,0.05,0.15,519974.72,1.0369904,20400.574,17101,"81,"
