Id,PopSize,VAT,Levy,Tariff,WealthTax,Allowance,Unemployment,Black,Gdp,StateMoney,PopTotalMoney,NbTransactions,ConnectedStates
0,51,0.2,0.1,0.3,0.2,Flat,0.88952637,0.15,237949.03,63.157707,23726.918,5977,
1,52,0.2,0.1,0.3,0.2,Fair,0.97371984,0.15,29369.467,0.37388864,18.912691,813,
2,42,0.2,0.1,0.3,0.2,Flat,0.22460002,0.15,1489048.9,408.4536,130427.71,30759,
3,46,0.2,0.1,0.3,0.2,Fair,0.14729041,0.15,1611488.6,3.1562672,66892.09,34978,
4,53,0.2,0.1,0.3,0.2,Flat,0.56012505,0.15,1429163.4,385.87952,111418.41,33983,
5,41,0.2,0.1,0.3,0.2,Fair,0.2912857,0.15,1409262.0,3.4264908,90306.02,34198,
6,51,0.2,0.1,0.3,0.2,Flat,0.18904942,0.15,1622089.2,329.8247,85786.59,44943,
7,39,0.2,0.1,0.3,0.2,Fair,0.5968701,0.15,463861.12,39.775543,10174.964,18874,
8,43,0.2,0.1,0.3,0.2,Flat,0.111534834,0.15,1821265.2,565.1267,196044.25,46121,
9,53,0.2,0.1,0.3,0.2,Fair,0.14049888,0.15,2081323.6,4.255264,91516.75,57262,
10,51,0.2,0.1,0.3,0.2,Flat,0.41996467,0.15,1264723.8,312.7904,82835.71,28469,
11,58,0.2,0.1,0.3,0.2,Flat,0.40475005,0.15,1127310.5,290.2539,79399.484,33866,
12,58,0.2,0.1,0.3,0.2,Flat,0.15059412,0.15,1617746.4,236.59238,44493.996,45781,
13,52,0.2,0.1,0.3,0.2,Flat,0.4936177,0.15,1582408.5,421.0459,131838.64,27759,
14,38,0.2,0.1,0.3,0.2,Flat,0.7175226,0.15,550635.7,89.23053,17180.744,17451,
15,57,0.2,0.1,0.3,0.2,Fair,0.83195275,0.15,406992.75,1.1218727,16130.348,10549,
16,52,0.2,0.1,0.3,0.2,Flat,0.943356,0.15,178902.33,35.8152,8810.997,3015,
17,54,0.2,0.1,0.3,0.2,Fair,0.1354754,0.15,1609229.6,3.363647,71572.47,44739,
18,54,0.2,0.1,0.3,0.2,Fair,0.008850098,0.15,2111962.8,18.293816,91065.836,58799,
19,54,0.2,0.1,0.3,0.2,Fair,0.061049998,0.15,1670878.2,3.5629225,77898.45,51819,
20,58,0.2,0.1,0.3,0.2,Fair,0.64322275,0.15,514393.25,1.2766763,19253.307,17994,
21,55,0.2,0.1,0.3,0.2,Flat,0.33048916,0.15,1340090.6,294.74512,76389.31,38348,
22,50,0.2,0.1,0.3,0.2,Flat,0.11553103,0.15,1684729.5,393.13562,99283.44,50795,
23,47,0.2,0.1,0.3,0.2,Flat,0.2894649,0.15,1188939.2,309.77087,83119.164,37256,
24,42,0.2,0.1,0.3,0.2,Fair,0.12902176,0.15,1542676.5,41.258118,66866.63,39020,
25,53,0.2,0.1,0.3,0.2,Fair,0.9811792,0.15,0.0,0.22010125,7.915712,0,
26,52,0.2,0.1,0.3,0.2,Fair,0.3937642,0.15,1016201.0,2.627532,66166.71,37916,
27,52,0.2,0.1,0.3,0.2,Flat,0.43795604,0.15,1434792.6,428.93237,129357.51,31072,
28,59,0.2,0.1,0.3,0.2,Flat,0.3029052,0.15,1302156.5,189.97272,43819.516,42665,
29,48,0.2,0.1,0.3,0.2,Flat,0.21914542,0.15,1484017.1,348.48975,102919.91,43622,
30,51,0.2,0.1,0.3,0.2,Flat,0.87488836,0.15,124297.37,14.846239,1636.6594,4975,
31,63,0.2,0.1,0.3,0.2,Flat,0.3375957,0.15,1478860.8,269.97083,59411.164,43473,
32,60,0.2,0.1,0.3,0.2,Fair,0.57393503,0.15,902962.2,23.197197,28100.271,23971,
33,50,0.2,0.1,0.3,0.2,Fair,0.84698963,0.15,68102.08,8.300297,2156.049,3020,
34,48,0.2,0.1,0.3,0.2,Flat,0.17559224,0.15,1581090.0,411.3557,141054.66,37405,
35,52,0.2,0.1,0.3,0.2,Fair,0.12671685,0.15,1876711.9,4.1836514,91483.734,52734,
36,53,0.2,0.1,0.3,0.2,Fair,0.91044104,0.15,139313.88,15.440584,3176.0083,4531,
37,56,0.2,0.1,0.3,0.2,Fair,0.55846,0.15,879175.6,2.448063,50080.15,23465,
38,39,0.2,0.1,0.3,0.2,Fair,0.36997855,0.15,1077995.4,2.698738,62728.324,28566,
39,62,0.2,0.1,0.3,0.2,Flat,0.9887203,0.15,0.0,0.5615561,9.81197,0,
40,51,0.2,0.1,0.3,0.2,Flat,0.2827136,0.15,1319584.4,331.85437,94049.914,43188,
41,55,0.2,0.1,0.3,0.2,Flat,0.40413272,0.15,881426.1,160.49188,35070.906,28827,
42,49,0.2,0.1,0.3,0.2,Fair,0.21975237,0.15,1699834.2,41.049576,64613.44,43071,
43,63,0.2,0.1,0.3,0.2,Fair,0.29229474,0.15,1706388.9,3.549602,71011.48,53446,
44,54,0.2,0.1,0.3,0.2,Flat,0.5373242,0.15,1069490.9,203.94,53288.742,30838,
45,51,0.2,0.1,0.3,0.2,Fair,0.54123706,0.15,632912.2,14.087103,24818.027,16767,
46,43,0.2,0.1,0.3,0.2,Flat,0.64415705,0.15,264515.6,53.284668,13881.729,10485,
47,39,0.2,0.1,0.3,0.2,Flat,0.6575184,0.15,500137.06,100.45044,21824.717,22486,
48,52,0.2,0.1,0.3,0.2,Fair,0.7453378,0.15,741840.1,52.368973,10718.078,18085,
49,54,0.2,0.1,0.3,0.2,Fair,0.90876585,0.15,34169.7,2.6884928,570.6571,1567,
50,61,0.2,0.1,0.3,0.2,Flat,0.07788074,0.15,1331712.6,172.95038,22811.193,54932,
51,52,0.2,0.1,0.3,0.2,Fair,0.46447396,0.15,900116.25,1.5620673,31775.988,27252,
52,55,0.2,0.1,0.3,0.2,Fair,0.84891295,0.15,281238.66,0.64950347,15918.025,7883,
53,49,0.2,0.1,0.3,0.2,Flat,0.102805614,0.15,1875694.8,488.16528,164382.12,48983,
54,55,0.2,0.1,0.3,0.2,Fair,0.4130093,0.15,1061823.6,66.68274,22799.383,34960,
