Id,PopSize,VAT,Levy,Tariff,WealthTax,Allowance,Unemployment,Black,Gdp,StateMoney,PopTotalMoney,NbTransactions,ConnectedStates
0,151,0.2,0.1,0.3,0.2,Fair,0.05,0.15,4700565.0,109.99299,143460.95,139969,
1,150,0.2,0.1,0.3,0.2,Flat,0.05,0.15,4597314.5,764.7356,179228.22,140501,
2,153,0.2,0.1,0.3,0.2,Flat,0.05,0.15,4093251.2,606.34937,124267.31,132939,
3,160,0.2,0.1,0.3,0.2,Flat,0.05,0.15,4972481.0,797.78125,175902.12,150080,
4,136,0.2,0.1,0.3,0.2,Flat,0.05,0.15,4115993.8,616.7564,121384.086,129155,
5,142,0.2,0.1,0.3,0.2,Flat,0.05,0.15,4105366.2,757.3772,191514.56,117705,
6,146,0.2,0.1,0.3,0.2,Flat,0.05,0.15,4313439.5,767.8342,176397.44,123214,
7,144,0.2,0.1,0.3,0.2,Flat,0.05,0.15,4550978.5,871.3501,224260.67,125728,
8,138,0.2,0.1,0.3,0.2,Flat,0.05,0.15,4394745.5,732.82245,164299.4,133414,
9,163,0.2,0.1,0.3,0.2,Fair,0.05,0.15,4348256.0,194.63916,114018.84,150362,
10,148,0.2,0.1,0.3,0.2,Flat,0.05,0.15,3870507.2,580.12634,124802.3,110713,
11,161,0.2,0.1,0.3,0.2,Fair,0.05,0.15,5283815.0,76.955734,170747.52,143017,
12,139,0.2,0.1,0.3,0.2,Flat,0.05,0.15,3907210.5,578.9768,118015.59,121839,
13,150,0.2,0.1,0.3,0.2,Flat,0.05,0.15,4417599.5,626.26855,126406.93,141357,
14,161,0.2,0.1,0.3,0.2,Flat,0.05,0.15,4545624.5,757.3574,155703.22,149491,
15,133,0.2,0.1,0.3,0.2,Fair,0.05,0.15,3811133.5,54.210175,122239.414,110431,
16,155,0.2,0.1,0.3,0.2,Flat,0.05,0.15,4436227.5,715.3727,143239.16,142489,
17,142,0.2,0.1,0.3,0.2,Fair,0.05,0.15,3738720.0,199.16367,82032.88,119605,
18,143,0.2,0.1,0.3,0.2,Flat,0.05,0.15,4547037.5,787.5677,183930.9,128013,
19,122,0.2,0.1,0.3,0.2,Fair,0.05,0.15,3733079.2,120.61035,102690.55,106301,
20,171,0.2,0.1,0.3,0.2,Flat,0.05,0.15,5166635.0,798.8087,165986.78,156028,
21,160,0.2,0.1,0.3,0.2,Fair,0.05,0.15,4787638.0,48.118958,154553.19,140937,
22,165,0.2,0.1,0.3,0.2,Flat,0.05,0.15,4788171.5,725.6123,141877.66,153501,
23,166,0.2,0.1,0.3,0.2,Flat,0.05,0.15,5343736.5,929.2045,219791.97,150757,
24,141,0.2,0.1,0.3,0.2,Flat,0.05,0.15,4099925.5,694.9219,151742.8,126710,
25,149,0.2,0.1,0.3,0.2,Fair,0.05,0.15,5300130.0,114.3391,181445.12,164007,
26,158,0.2,0.1,0.3,0.2,Fair,0.05,0.15,4694925.5,140.80753,148427.33,151932,
