Id,PopSize,VAT,Levy,Tariff,WealthTax,Allowance,Unemployment,Black,Gdp,StateMoney,PopTotalMoney,NbTransactions,ConnectedStates
0,50,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1051926.8,257.8009,71630.625,51130,
1,52,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1025073.9,2.5656137,53043.438,35005,
2,64,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1514736.0,409.67535,135425.48,55394,
3,49,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1123849.9,270.4784,77658.516,41504,
4,53,0.2,0.1,0.3,0.2,Fair,0.05,0.15,719608.56,1.5890443,31953.787,37568,
5,49,0.2,0.1,0.3,0.2,Fair,0.05,0.15,875677.2,1.903652,42230.43,36142,
6,47,0.2,0.1,0.3,0.2,Fair,0.05,0.15,916739.2,2.481659,48761.617,33457,
7,57,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1191133.8,278.27283,72789.79,51796,
8,46,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1179974.6,363.60907,129881.91,39398,
9,58,0.2,0.1,0.3,0.2,Fair,0.05,0.15,663853.44,1.6228503,27224.695,35089,
10,47,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1086298.5,2.2941027,51705.07,36315,
11,43,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1073296.4,277.50964,90869.86,36151,
12,47,0.2,0.1,0.3,0.2,Flat,0.05,0.15,672146.4,163.62091,44890.703,28286,
13,48,0.2,0.1,0.3,0.2,Fair,0.05,0.15,887048.8,2.038639,53181.902,33186,
14,40,0.2,0.1,0.3,0.2,Fair,0.05,0.15,934584.06,2.063633,45256.875,33233,
15,56,0.2,0.1,0.3,0.2,Flat,0.05,0.15,788805.4,147.22266,40664.45,38355,
16,57,0.2,0.1,0.3,0.2,Flat,0.05,0.15,807523.2,134.69704,32732.75,41585,
17,41,0.2,0.1,0.3,0.2,Fair,0.05,0.15,646518.9,1.1823654,33819.902,29487,
18,58,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1148240.0,294.77054,80237.92,49133,
19,39,0.2,0.1,0.3,0.2,Flat,0.05,0.15,572811.44,96.53102,25107.55,19948,
20,39,0.2,0.1,0.3,0.2,Flat,0.05,0.15,858383.0,243.52844,88932.516,31276,
21,53,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1010995.25,2.5599337,59365.65,39704,
22,51,0.2,0.1,0.3,0.2,Fair,0.05,0.15,777068.0,1.7671132,32072.37,38604,
23,55,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1259244.6,8.630235,55935.56,44987,
24,44,0.2,0.1,0.3,0.2,Fair,0.05,0.15,736072.44,1.7777367,46911.68,29537,
