Id,PopSize,VAT,Levy,Tariff,WealthTax,Allowance,Unemployment,Black,Gdp,StateMoney,PopTotalMoney,NbTransactions,ConnectedStates
33,134,0.2,0.1,0.3,0.2,Fair,0.05,0.15,9827914.0,1167.9958,147032.22,201850,
34,128,0.2,0.1,0.3,0.2,Flat,0.05,0.15,9547491.0,1249.5741,141520.11,185628,
35,132,0.2,0.1,0.3,0.2,Fair,0.05,0.15,8172894.0,996.5441,110279.3,195947,
36,157,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.0819489E7,1300.9551,152951.83,218580,
37,150,0.2,0.1,0.3,0.2,Fair,0.05,0.15,9325706.0,1128.1096,140167.89,226191,
38,149,0.2,0.1,0.3,0.2,Flat,0.05,0.15,9018002.0,1159.3018,122935.336,237440,
39,143,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.0582274E7,1226.2764,167073.81,208443,
40,145,0.2,0.1,0.3,0.2,Fair,0.05,0.15,8950363.0,1066.3074,126249.1,216441,
41,146,0.2,0.1,0.3,0.2,Flat,0.05,0.15,9210840.0,1241.0533,150133.06,225879,
42,170,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.1183085E7,1483.7451,168905.17,256507,
43,148,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.0800198E7,1233.8208,168453.6,209824,
44,162,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.2287323E7,1618.6099,190795.11,250948,
45,162,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.0602651E7,1360.9722,154975.48,240182,
46,162,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.119406E7,1487.4062,177586.83,241276,
47,132,0.2,0.1,0.3,0.2,Flat,0.05,0.15,9179945.0,1228.0713,141703.53,199478,
48,164,0.2,0.1,0.3,0.2,Fair,0.05,0.15,9821463.0,1196.386,137330.92,260829,
49,144,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.0617225E7,1255.6768,167677.48,220910,
50,161,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.0831112E7,1451.6687,169681.47,239528,
51,133,0.2,0.1,0.3,0.2,Fair,0.05,0.15,9208532.0,1097.3691,133717.95,204864,
52,149,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.1482018E7,1481.1179,170346.22,218226,
53,165,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.143485E7,1511.8027,171122.4,253694,
54,149,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.0455744E7,1348.7509,148884.3,220373,
55,122,0.2,0.1,0.3,0.2,Flat,0.05,0.15,8027030.0,1034.6626,123716.93,183660,
56,140,0.2,0.1,0.3,0.2,Fair,0.05,0.15,9831161.0,1092.3818,150936.48,211004,
57,152,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.074139E7,1452.8914,176016.8,230262,
58,158,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.0143102E7,1177.0732,140731.02,237599,
59,146,0.2,0.1,0.3,0.2,Fair,0.05,0.15,9955756.0,1142.6445,154353.14,220319,
60,135,0.2,0.1,0.3,0.2,Flat,0.05,0.15,9170093.0,1248.5674,150955.61,208681,
61,158,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.048333E7,1334.767,144657.05,218198,
62,141,0.2,0.1,0.3,0.2,Flat,0.05,0.15,9615608.0,1218.4287,131504.3,201845,
63,151,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.012936E7,1226.0698,149741.72,221618,
64,146,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.0183082E7,1196.8354,155235.55,218677,
65,143,0.2,0.1,0.3,0.2,Fair,0.05,0.15,8983580.0,1086.345,123157.086,213899,
66,159,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.0654437E7,1259.3184,157856.64,243502,
67,146,0.2,0.1,0.3,0.2,Flat,0.05,0.15,9133958.0,1202.7883,132032.38,221843,
68,145,0.2,0.1,0.3,0.2,Flat,0.05,0.15,9083529.0,1209.1836,134884.38,226177,
69,172,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.0836551E7,1284.2383,148374.9,240386,
70,138,0.2,0.1,0.3,0.2,Fair,0.05,0.15,8522310.0,1009.5481,128538.92,216508,
71,162,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.1018203E7,1491.048,171403.19,231047,
72,140,0.2,0.1,0.3,0.2,Flat,0.05,0.15,9284987.0,1222.5762,136908.4,212671,
73,140,0.2,0.1,0.3,0.2,Flat,0.05,0.15,8731707.0,1089.8586,120896.58,230465,
74,123,0.2,0.1,0.3,0.2,Flat,0.05,0.15,8670639.0,1126.7383,127330.54,180345,
75,134,0.2,0.1,0.3,0.2,Flat,0.05,0.15,8279584.5,1066.7793,117214.016,209901,
76,175,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.2882618E7,1559.9716,189295.92,258627,
77,166,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.1338587E7,1467.1025,169174.44,249776,
78,158,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.1630071E7,1329.1528,181209.97,239655,
79,155,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.0022726E7,1175.374,143962.3,235756,
80,156,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.0502138E7,1417.2598,164418.89,234403,
81,152,0.2,0.1,0.3,0.2,Fair,0.05,0.15,9573185.0,1108.4885,140135.53,241881,
82,166,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.0151193E7,1321.9019,142052.78,251204,
83,143,0.2,0.1,0.3,0.2,Fair,0.05,0.15,9905074.0,1152.0347,145104.9,228083,
84,157,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.0026759E7,1283.3633,135923.44,239073,
85,139,0.2,0.1,0.3,0.2,Fair,0.05,0.15,9942376.0,1185.1003,142872.66,214353,
86,161,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.1165593E7,1291.0049,162348.23,255529,
87,141,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.0513901E7,1216.855,157092.45,217730,
88,137,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.0302068E7,1340.6112,156939.73,206555,
89,159,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.0397997E7,1213.7217,154178.03,229431,
90,150,0.2,0.1,0.3,0.2,Fair,0.05,0.15,9435379.0,1133.8613,136179.27,249568,
91,145,0.2,0.1,0.3,0.2,Fair,0.05,0.15,9604952.0,1158.1509,133336.36,230719,
92,149,0.2,0.1,0.3,0.2,Fair,0.05,0.15,9361258.0,1119.9473,128649.03,228781,
93,154,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.0302691E7,1210.9216,148144.08,240016,
94,158,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.1474372E7,1305.252,168274.12,238887,
95,148,0.2,0.1,0.3,0.2,Flat,0.05,0.15,9906948.0,1330.9883,160523.48,229100,
96,147,0.2,0.1,0.3,0.2,Fair,0.05,0.15,9346982.0,1105.8596,144302.52,238868,
97,154,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.0166001E7,1226.7148,149450.94,235121,
98,142,0.2,0.1,0.3,0.2,Flat,0.05,0.15,8556493.0,1105.5273,119944.53,225441,
99,172,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.1525013E7,1332.0283,173036.45,268960,
100,164,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.1695458E7,1370.2653,172237.11,243119,
101,156,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.0349864E7,1338.3903,148239.66,217376,
102,142,0.2,0.1,0.3,0.2,Fair,0.05,0.15,8917127.0,1087.3438,136639.8,220039,
103,158,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.0346876E7,1224.5498,154548.08,247710,
104,143,0.2,0.1,0.3,0.2,Flat,0.05,0.15,9610966.0,1248.4717,137409.61,215739,
105,161,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.0703611E7,1342.8721,146196.34,234563,
106,140,0.2,0.1,0.3,0.2,Flat,0.05,0.15,9905753.0,1294.0693,141226.1,202832,
107,145,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.0387414E7,1227.3721,160253.58,215195,
108,133,0.2,0.1,0.3,0.2,Flat,0.05,0.15,7949774.5,1022.1983,110597.64,214102,
109,156,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.0013007E7,1132.9482,151953.89,236036,
110,127,0.2,0.1,0.3,0.2,Fair,0.05,0.15,9155965.0,1077.7305,137738.66,182223,
111,183,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.2677632E7,1553.4218,188647.95,270661,
112,170,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.0811438E7,1284.8076,149811.78,258450,
113,154,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.0764659E7,1422.591,159279.02,241509,
114,151,0.2,0.1,0.3,0.2,Fair,0.05,0.15,9924647.0,1194.0752,142396.44,222230,
115,142,0.2,0.1,0.3,0.2,Flat,0.05,0.15,9712540.0,1260.9237,143463.97,214647,
116,159,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.0781342E7,1390.3185,157437.28,234528,
117,141,0.2,0.1,0.3,0.2,Fair,0.05,0.15,9766511.0,1142.6221,150766.14,206860,
118,164,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.0622721E7,1282.7021,157036.05,242832,
119,167,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.0112325E7,1279.8271,142308.3,262091,
120,157,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.1256942E7,1313.6393,158029.22,239034,
121,147,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.0578857E7,1224.395,155250.03,216344,
122,151,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.0774249E7,1281.9357,167202.11,219101,
123,165,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.1709676E7,1520.5145,181403.33,250699,
124,160,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.0802782E7,1272.6168,160831.92,250297,
125,150,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.0659037E7,1288.9829,152635.39,222830,
126,158,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.1137128E7,1436.9872,167390.12,234211,
127,152,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.0053678E7,1349.3888,166778.75,234582,
128,159,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.0627017E7,1378.256,161252.45,244576,
129,134,0.2,0.1,0.3,0.2,Flat,0.05,0.15,8709426.0,1185.4711,140140.25,199543,
130,151,0.2,0.1,0.3,0.2,Fair,0.05,0.15,9464098.0,1146.2424,148533.17,217005,
131,127,0.2,0.1,0.3,0.2,Flat,0.05,0.15,8421870.0,1094.9619,127778.82,196538,
132,172,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.0949829E7,1431.8027,160326.34,268091,
133,133,0.2,0.1,0.3,0.2,Flat,0.05,0.15,8178252.5,1039.9727,117969.21,215580,
134,145,0.2,0.1,0.3,0.2,Fair,0.05,0.15,9904355.0,1148.21,139088.36,223887,
135,143,0.2,0.1,0.3,0.2,Flat,0.05,0.15,8957121.0,1154.7654,128038.53,217342,
136,144,0.2,0.1,0.3,0.2,Fair,0.05,0.15,9175566.0,1107.0986,130369.02,216138,
137,159,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.07921E7,1249.4924,160573.72,238451,
138,175,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.2014988E7,1436.4938,171053.08,277731,
139,153,0.2,0.1,0.3,0.2,Fair,0.05,0.15,9522636.0,1115.544,145427.28,227487,
140,165,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.0742361E7,1385.4463,153331.16,243887,
141,135,0.2,0.1,0.3,0.2,Flat,0.05,0.15,8719967.0,1106.2432,126852.234,215756,
142,151,0.2,0.1,0.3,0.2,Fair,0.05,0.15,9292869.0,1088.6455,133508.97,224826,
143,151,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.0129874E7,1299.6519,148034.28,224233,
144,159,0.2,0.1,0.3,0.2,Fair,0.05,0.15,9993431.0,1198.2432,143597.8,240081,
145,153,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.0917252E7,1294.3447,159646.1,232597,
146,166,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.0515962E7,1252.377,150034.22,240962,
147,143,0.2,0.1,0.3,0.2,Fair,0.05,0.15,8445681.0,1013.16986,119770.72,219663,
148,147,0.2,0.1,0.3,0.2,Fair,0.05,0.15,9530238.0,1146.8018,131593.22,210822,
149,159,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.0416873E7,1225.3525,153986.84,247841,
150,156,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.0334253E7,1220.0947,149599.3,232981,
151,155,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.038778E7,1174.4795,157903.11,241536,
152,177,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.2307735E7,1466.111,175260.27,273005,
153,162,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.1419368E7,1327.5361,168194.66,254440,
154,137,0.2,0.1,0.3,0.2,Fair,0.05,0.15,9459032.0,1096.9722,140717.3,200906,
155,156,0.2,0.1,0.3,0.2,Flat,0.05,0.15,9942049.0,1279.9268,140849.75,236357,
156,148,0.2,0.1,0.3,0.2,Flat,0.05,0.15,9851759.0,1269.6284,143907.33,211275,
157,145,0.2,0.1,0.3,0.2,Fair,0.05,0.15,9297636.0,1066.374,141780.75,209984,
158,127,0.2,0.1,0.3,0.2,Flat,0.05,0.15,8546872.0,1108.2373,123018.83,191147,
159,167,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.168817E7,1430.1504,169603.33,252726,
160,163,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.0765555E7,1233.8887,164902.62,244890,
161,148,0.2,0.1,0.3,0.2,Flat,0.05,0.15,9417931.0,1234.0332,140124.9,229403,
162,151,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.0457411E7,1205.9727,158278.2,217948,
163,155,0.2,0.1,0.3,0.2,Flat,0.05,0.15,9541913.0,1234.0701,135937.5,239324,
164,144,0.2,0.1,0.3,0.2,Flat,0.05,0.15,9190703.0,1198.623,137635.64,226921,
165,156,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.003333E7,1165.634,144184.69,231987,
166,163,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.1527968E7,1388.1094,172433.28,248041,
167,159,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.0686167E7,1230.157,160582.11,254282,
168,148,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.0101635E7,1148.8936,157301.48,225995,
169,152,0.2,0.1,0.3,0.2,Fair,0.05,0.15,9581817.0,1175.8369,141734.5,226504,
170,125,0.2,0.1,0.3,0.2,Fair,0.05,0.15,9409975.0,1037.8113,157597.48,188365,
171,128,0.2,0.1,0.3,0.2,Flat,0.05,0.15,8277133.0,1036.2627,112364.77,182757,
172,151,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.0205587E7,1216.0889,140425.6,233304,
173,154,0.2,0.1,0.3,0.2,Flat,0.05,0.15,9723250.0,1282.1372,140348.16,229038,
174,152,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.0028408E7,1340.4434,152419.0,230621,
175,153,0.2,0.1,0.3,0.2,Flat,0.05,0.15,9919198.0,1291.6221,147110.17,235357,
176,130,0.2,0.1,0.3,0.2,Fair,0.05,0.15,8129392.5,974.32007,116526.76,205505,
177,154,0.2,0.1,0.3,0.2,Fair,0.05,0.15,9588082.0,1133.5574,143433.67,228619,
178,139,0.2,0.1,0.3,0.2,Flat,0.05,0.15,8594555.0,1118.7578,130372.74,213556,
179,173,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.0852891E7,1422.796,161984.14,263414,
180,127,0.2,0.1,0.3,0.2,Flat,0.05,0.15,7994137.0,1031.8394,117303.71,193588,
181,137,0.2,0.1,0.3,0.2,Fair,0.05,0.15,8865068.0,1032.5159,129006.76,216273,
182,144,0.2,0.1,0.3,0.2,Fair,0.05,0.15,9583468.0,1154.3794,138254.98,195339,
183,150,0.2,0.1,0.3,0.2,Flat,0.05,0.15,9517740.0,1257.0577,148514.77,245245,
184,152,0.2,0.1,0.3,0.2,Flat,0.05,0.15,9966827.0,1287.3857,142397.69,225662,
185,148,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.0020287E7,1321.7306,157798.61,222338,
186,147,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.0278808E7,1179.4053,155307.72,212777,
187,165,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.1783657E7,1560.3359,179190.5,247545,
188,160,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.1481299E7,1323.2256,165028.88,241288,
189,156,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.0882236E7,1264.3145,156922.6,214201,
190,157,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.0100031E7,1294.9521,145290.77,242855,
191,162,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.0881149E7,1437.8936,166336.0,256365,
192,141,0.2,0.1,0.3,0.2,Fair,0.05,0.15,8820427.0,1010.3635,132399.17,210581,
193,166,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.2572825E7,1683.0176,202630.52,245935,
194,134,0.2,0.1,0.3,0.2,Fair,0.05,0.15,8966503.0,1012.2942,135023.94,194258,
195,147,0.2,0.1,0.3,0.2,Fair,0.05,0.15,9722547.0,1171.2646,143224.16,229027,
196,151,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1.0162521E7,1217.7979,147044.67,238685,
197,185,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.3132084E7,1727.5275,203246.48,284143,
198,152,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.0723423E7,1438.196,166380.3,222903,
199,157,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1.1279466E7,1477.6914,169994.03,244877,
