Id,PopSize,VAT,Levy,Tariff,WealthTax,Allowance,Unemployment,Black,Gdp,StateMoney,PopTotalMoney,NbTransactions,ConnectedStates
0,49,0.2,0.1,0.3,0.2,Flat,0.05,0.15,729091.3,145.97278,36697.66,30479,
1,41,0.2,0.1,0.3,0.2,Fair,0.05,0.15,771054.94,1.6518183,35948.383,31265,
2,50,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1190826.8,268.8844,75133.61,35687,
3,55,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1303995.0,356.88818,105397.25,49003,
4,64,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1129042.9,21.518456,39167.977,42707,
5,51,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1497460.1,3.7233944,80142.15,43316,
6,40,0.2,0.1,0.3,0.2,Flat,0.05,0.15,888777.3,256.8534,78630.33,27370,
7,37,0.2,0.1,0.3,0.2,Fair,0.05,0.15,656345.3,27.753708,14817.768,27701,
8,55,0.2,0.1,0.3,0.2,Flat,0.05,0.15,872225.06,141.7898,40786.58,37285,
9,29,0.2,0.1,0.3,0.2,Flat,0.05,0.15,477653.88,85.49414,19890.016,23639,
10,44,0.2,0.1,0.3,0.2,Fair,0.05,0.15,936112.1,2.3820953,45387.016,33726,
11,40,0.2,0.1,0.3,0.2,Flat,0.05,0.15,748920.1,142.64093,34763.297,31206,
12,43,0.2,0.1,0.3,0.2,Fair,0.05,0.15,975751.75,2.0186958,49800.312,31875,
13,52,0.2,0.1,0.3,0.2,Flat,0.05,0.15,729771.4,110.27887,20990.64,35558,
14,65,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1258348.9,231.22018,49245.008,49951,
15,47,0.2,0.1,0.3,0.2,Flat,0.05,0.15,910826.6,235.76697,73416.414,35076,
16,54,0.2,0.1,0.3,0.2,Fair,0.05,0.15,953430.06,1.8178566,43849.812,33430,
17,50,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1150234.2,307.0099,90210.016,38146,
18,43,0.2,0.1,0.3,0.2,Flat,0.05,0.15,925880.44,254.33752,79723.57,27932,
19,49,0.2,0.1,0.3,0.2,Fair,0.05,0.15,811031.2,26.626286,25294.293,28038,
20,55,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1313269.9,40.956802,43966.594,42428,
21,58,0.2,0.1,0.3,0.2,Flat,0.05,0.15,872690.5,160.46509,32007.781,33913,
22,48,0.2,0.1,0.3,0.2,Flat,0.05,0.15,892591.0,152.29706,27515.77,30745,
23,52,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1146648.2,319.74158,99218.25,34055,
24,41,0.2,0.1,0.3,0.2,Fair,0.05,0.15,555821.0,1.2373543,19102.256,24610,
25,60,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1214806.0,2.7606013,53266.53,41525,
26,65,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1195726.0,2.780567,60183.78,38688,
27,46,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1151137.6,315.52344,106843.12,37469,
28,39,0.2,0.1,0.3,0.2,Flat,0.05,0.15,691284.0,135.69073,27742.984,25803,
29,59,0.2,0.1,0.3,0.2,Flat,0.05,0.15,895949.7,165.36987,45252.32,31413,
30,56,0.2,0.1,0.3,0.2,Flat,0.05,0.15,981181.7,212.80899,55644.75,42218,
31,52,0.2,0.1,0.3,0.2,Fair,0.05,0.15,989601.6,2.5273438,56770.67,36699,
32,53,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1176709.0,314.2328,94464.41,33764,
33,53,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1154768.9,181.20825,40643.184,36429,
34,44,0.2,0.1,0.3,0.2,Fair,0.05,0.15,863860.6,6.915741,36141.367,33170,
35,45,0.2,0.1,0.3,0.2,Flat,0.05,0.15,857861.6,151.95605,36027.26,30642,
36,42,0.2,0.1,0.3,0.2,Fair,0.05,0.15,579914.25,48.24167,14798.754,29545,
37,47,0.2,0.1,0.3,0.2,Flat,0.05,0.15,990328.44,266.27734,89262.59,27396,
38,51,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1394438.2,4.09938,104723.445,36642,
39,56,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1493662.1,405.4713,123582.58,47186,
40,47,0.2,0.1,0.3,0.2,Fair,0.05,0.15,854753.6,1.8356025,45488.863,31263,
41,49,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1047526.1,184.76077,38614.55,36949,
42,56,0.2,0.1,0.3,0.2,Fair,0.05,0.15,872639.94,2.1852338,37900.43,36148,
43,37,0.2,0.1,0.3,0.2,Flat,0.05,0.15,515056.66,82.88298,19590.707,19728,
44,46,0.2,0.1,0.3,0.2,Fair,0.05,0.15,690723.2,0.9528508,23274.305,28493,
45,52,0.2,0.1,0.3,0.2,Fair,0.05,0.15,942537.7,1.3926907,22916.48,34196,
46,52,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1012113.75,2.4939613,53864.055,28998,
47,53,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1300212.4,41.494705,45658.72,39336,
48,35,0.2,0.1,0.3,0.2,Fair,0.05,0.15,585228.1,1.0958304,29364.781,25213,
49,73,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1483584.8,56.060333,49479.43,52716,
50,55,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1211110.1,2.6435366,55757.836,35026,
51,52,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1247001.5,276.52393,76989.45,38766,
52,41,0.2,0.1,0.3,0.2,Flat,0.05,0.15,827349.94,171.9863,48791.312,23342,
53,52,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1008051.8,2.3892822,48544.54,42817,
54,58,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1315758.5,313.04004,84397.64,47275,
55,43,0.2,0.1,0.3,0.2,Flat,0.05,0.15,871016.3,151.68585,41753.65,27543,
56,51,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1161602.2,258.81946,70115.71,34427,
57,55,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1289326.8,318.25867,94439.29,47806,
58,61,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1603054.4,3.0406084,62522.79,39534,
59,63,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1346278.9,299.30493,74293.5,48674,
60,48,0.2,0.1,0.3,0.2,Flat,0.05,0.15,856356.3,193.92178,50090.234,39501,
61,50,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1138217.5,2.692071,67853.75,35207,
62,51,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1132360.0,4.4215565,49130.984,31478,
63,46,0.2,0.1,0.3,0.2,Flat,0.05,0.15,807151.0,138.5509,35082.152,25641,
64,40,0.2,0.1,0.3,0.2,Flat,0.05,0.15,763118.56,136.52533,34523.875,30171,
65,53,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1025957.94,229.51474,59740.93,42019,
66,33,0.2,0.1,0.3,0.2,Fair,0.05,0.15,732312.4,6.2956696,30215.863,27178,
67,35,0.2,0.1,0.3,0.2,Flat,0.05,0.15,802177.3,125.59155,27653.207,24411,
68,57,0.2,0.1,0.3,0.2,Fair,0.05,0.15,999063.8,2.32969,46793.34,34050,
69,62,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1609322.8,432.49805,125320.64,62030,
70,52,0.2,0.1,0.3,0.2,Flat,0.05,0.15,812575.5,135.38672,29281.094,26425,
71,55,0.2,0.1,0.3,0.2,Flat,0.05,0.15,822514.1,118.94777,22625.146,33137,
72,53,0.2,0.1,0.3,0.2,Flat,0.05,0.15,907134.3,212.44617,61341.37,30851,
73,37,0.2,0.1,0.3,0.2,Fair,0.05,0.15,815659.56,22.058487,25821.322,28962,
74,53,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1656913.2,3.9651775,111986.336,43835,
75,62,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1267304.2,271.8412,70631.055,47759,
76,50,0.2,0.1,0.3,0.2,Fair,0.05,0.15,851319.44,1.6833918,41995.953,31311,
77,38,0.2,0.1,0.3,0.2,Flat,0.05,0.15,771898.44,190.92142,58708.242,26598,
78,47,0.2,0.1,0.3,0.2,Fair,0.05,0.15,606935.1,1.4784894,27012.547,30182,
79,61,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1313867.1,290.0403,71258.53,48886,
80,61,0.2,0.1,0.3,0.2,Fair,0.05,0.15,872211.94,2.260274,48676.65,34865,
81,53,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1051993.8,53.43139,30207.41,35956,
82,32,0.2,0.1,0.3,0.2,Flat,0.05,0.15,541631.6,92.87152,27467.723,17509,
83,45,0.2,0.1,0.3,0.2,Fair,0.05,0.15,788386.2,1.6166694,34255.906,24179,
84,60,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1457396.2,42.229782,58359.188,53212,
85,53,0.2,0.1,0.3,0.2,Fair,0.05,0.15,728859.3,58.686653,9842.462,35948,
86,60,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1323881.5,296.86182,76894.68,49890,
87,42,0.2,0.1,0.3,0.2,Fair,0.05,0.15,846542.0,1.8088448,38015.504,30116,
88,42,0.2,0.1,0.3,0.2,Fair,0.05,0.15,659241.06,1.3591056,35904.6,21910,
89,56,0.2,0.1,0.3,0.2,Fair,0.05,0.15,945836.75,1.7699416,41397.098,34648,
90,49,0.2,0.1,0.3,0.2,Flat,0.05,0.15,896293.4,201.89667,50182.42,38621,
91,51,0.2,0.1,0.3,0.2,Flat,0.05,0.15,937864.7,178.25198,44363.656,32896,
92,53,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1203824.8,198.9226,49856.117,40055,
93,58,0.2,0.1,0.3,0.2,Flat,0.05,0.15,988496.44,218.92719,56983.97,46039,
94,58,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1083180.5,132.46753,22691.191,42382,
95,40,0.2,0.1,0.3,0.2,Flat,0.05,0.15,702007.94,135.50616,35858.547,22654,
96,51,0.2,0.1,0.3,0.2,Flat,0.05,0.15,875014.56,142.375,29478.281,32464,
97,46,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1168889.5,2.882465,78213.914,35223,
98,72,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1314068.4,304.91272,82862.47,44556,
99,62,0.2,0.1,0.3,0.2,Flat,0.05,0.15,702609.06,101.28526,20005.404,38149,
100,33,0.2,0.1,0.3,0.2,Flat,0.05,0.15,738555.6,137.20428,30845.064,28645,
101,40,0.2,0.1,0.3,0.2,Fair,0.05,0.15,464272.9,0.7405417,13519.949,18429,
102,50,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1077965.0,219.5325,53723.484,31970,
103,44,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1270972.9,2.9679623,66644.586,37763,
104,45,0.2,0.1,0.3,0.2,Flat,0.05,0.15,985727.75,260.97253,79434.95,30642,
105,54,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1299788.5,281.95312,75062.875,43139,
106,52,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1251831.5,369.0766,112359.375,42392,
107,45,0.2,0.1,0.3,0.2,Fair,0.05,0.15,881150.5,2.2907238,46016.562,35662,
108,48,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1126404.9,2.7540617,61489.758,41122,
109,53,0.2,0.1,0.3,0.2,Flat,0.05,0.15,951303.0,168.8056,49262.586,34308,
110,59,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1114949.2,2.133628,46084.37,43052,
111,50,0.2,0.1,0.3,0.2,Flat,0.05,0.15,992487.5,174.4549,45434.477,43693,
112,47,0.2,0.1,0.3,0.2,Fair,0.05,0.15,558686.9,43.900627,12083.279,28341,
113,55,0.2,0.1,0.3,0.2,Flat,0.05,0.15,721691.5,145.65082,36282.285,37576,
114,64,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1357747.4,69.32534,53737.08,50160,
115,45,0.2,0.1,0.3,0.2,Fair,0.05,0.15,616597.94,0.70143795,14994.472,22231,
116,53,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1280614.6,277.0702,72602.375,37691,
117,59,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1071248.2,261.41104,71873.734,37915,
118,58,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1132648.6,173.31354,33979.844,40897,
119,50,0.2,0.1,0.3,0.2,Flat,0.05,0.15,674823.94,125.91722,34883.86,28641,
120,56,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1275009.9,317.49573,89822.86,45548,
121,51,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1233325.9,317.34448,88486.95,43972,
122,50,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1061766.6,40.14679,37857.72,33436,
123,36,0.2,0.1,0.3,0.2,Flat,0.05,0.15,610722.6,168.34558,50555.445,23014,
124,50,0.2,0.1,0.3,0.2,Flat,0.05,0.15,723024.75,139.68933,36840.21,33457,
125,60,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1550086.2,3.4251256,79293.76,43329,
126,45,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1159815.6,7.863323,45856.76,35067,
127,52,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1072523.1,240.30814,58273.645,37185,
128,54,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1341796.0,3.3296967,71117.414,42590,
129,50,0.2,0.1,0.3,0.2,Flat,0.05,0.15,897200.94,222.99966,60819.39,36285,
130,44,0.2,0.1,0.3,0.2,Fair,0.05,0.15,673269.4,29.824692,23045.46,22536,
131,67,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1361869.2,304.99072,73570.71,48559,
132,48,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1106137.6,2.140888,43603.203,35853,
133,51,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1065990.6,2.0281963,43114.582,38975,
134,38,0.2,0.1,0.3,0.2,Fair,0.05,0.15,720003.25,1.5639322,40908.22,24397,
135,61,0.2,0.1,0.3,0.2,Fair,0.05,0.15,865224.6,87.77774,16343.85,38115,
136,47,0.2,0.1,0.3,0.2,Flat,0.05,0.15,756436.25,154.38892,42665.36,26461,
137,39,0.2,0.1,0.3,0.2,Fair,0.05,0.15,946288.75,1.9037924,46741.81,31109,
138,44,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1090418.2,2.799304,64686.484,37944,
139,55,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1001513.8,2.6944113,57301.89,36300,
140,50,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1057204.8,246.98242,64534.816,40128,
141,50,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1200120.2,2.8616781,63738.457,35030,
142,66,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1103017.5,151.44427,24709.227,53315,
143,52,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1294230.0,304.18506,85971.08,38241,
144,41,0.2,0.1,0.3,0.2,Flat,0.05,0.15,824195.7,155.73465,43655.863,33348,
145,46,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1181501.2,280.96863,82350.67,36446,
146,50,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1024390.6,216.59656,51859.11,31558,
147,58,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1109807.1,21.802162,43225.746,41783,
148,47,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1149896.6,287.26306,84995.484,41968,
149,56,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1185039.4,250.75696,64891.57,41147,
150,54,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1213761.8,307.17053,81309.2,42800,
151,59,0.2,0.1,0.3,0.2,Flat,0.05,0.15,1416100.1,414.0746,134758.06,41986,
152,53,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1002625.2,2.2871816,44671.605,40409,
153,46,0.2,0.1,0.3,0.2,Fair,0.05,0.15,633280.9,1.0127106,20419.906,29293,
154,55,0.2,0.1,0.3,0.2,Fair,0.05,0.15,999892.3,52.04892,27887.266,41966,
155,46,0.2,0.1,0.3,0.2,Flat,0.05,0.15,875790.06,217.66211,62655.14,30060,
156,51,0.2,0.1,0.3,0.2,Fair,0.05,0.15,650011.06,39.425705,13430.605,24285,
157,44,0.2,0.1,0.3,0.2,Flat,0.05,0.15,789079.06,185.5824,49445.83,25607,
158,50,0.2,0.1,0.3,0.2,Fair,0.05,0.15,729179.7,1.1430249,23685.297,27799,
159,52,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1018559.0,8.191405,34871.465,39740,
160,51,0.2,0.1,0.3,0.2,Fair,0.05,0.15,1231653.2,2.9697657,58422.8,41778,
161,53,0.2,0.1,0.3,0.2,Fair,0.05,0.15,746776.1,1.2996883,27958.434,31195,
162,41,0.2,0.1,0.3,0.2,Fair,0.05,0.15,788063.44,13.9366455,29855.27,31397,
