Id,State,AgentInitMoney,AgentMoney,Talent,IsProducer,Purchases
0,40,1000.0,494.68753,0.33023977,true,438
1,13,1000.0,658.692,0.7416855,true,1913
2,152,1000.0,491.45193,0.0668475,true,431
3,6,1000.0,521.7961,0.0497787,true,430
4,86,1000.0,734.3678,0.5023988,true,738
5,16,1000.0,456.1671,0.42121404,true,504
6,117,1000.0,408.17072,0.37066597,true,369
7,159,1000.0,526.42834,0.9250469,true,1064
8,37,1000.0,461.6701,0.95678556,true,893
9,19,1000.0,501.31616,0.015043557,true,435
10,4,1000.0,461.05844,0.9910953,true,569
11,93,1000.0,478.88046,0.08015573,false,447
12,176,1000.0,1661.0077,0.6655494,true,1965
13,65,1000.0,543.162,0.94089216,true,1289
14,105,1000.0,735.7401,0.6979143,false,567
15,36,1000.0,434.66846,0.91844916,true,1456
16,129,1000.0,356.07562,0.3738284,true,433
17,30,1000.0,418.4355,0.9364688,true,1107
18,21,1000.0,540.056,0.40794313,true,560
19,39,1000.0,424.13504,0.35455257,true,481
20,99,1000.0,576.01044,0.28274536,true,544
21,66,1000.0,686.82324,0.8781655,true,1664
22,155,1000.0,406.49994,0.4472934,true,424
23,54,1000.0,526.32153,0.9413229,true,1123
24,95,1000.0,439.58218,0.38798225,true,459
25,185,1000.0,435.47885,0.4164613,true,477
26,13,1000.0,414.6355,0.119587064,true,418
27,190,1000.0,652.5193,0.37015104,true,564
28,33,1000.0,558.80725,0.08721429,true,517
29,14,1000.0,508.2513,0.85381806,true,1381
30,69,1000.0,540.48236,0.81842643,true,1374
31,160,1000.0,459.38177,0.3953973,true,513
32,195,1000.0,390.2661,0.9196855,true,1252
33,50,1000.0,649.33325,0.94085115,true,1167
34,0,1000.0,549.24896,0.17239541,true,467
35,15,1000.0,522.507,0.48374176,true,575
36,96,1000.0,390.79855,0.55120623,false,364
37,168,1000.0,457.82245,0.5165547,true,891
38,198,1000.0,530.7083,0.96087384,true,942
39,85,1000.0,479.05096,0.73923016,true,1408
40,130,1000.0,314.4849,0.36785483,true,436
