Id,State,AgentInitMoney,AgentMoney,Talent,IsProducer,Purchases
0,0,1000.0,349.57834,0.2162705,false,1000
1,0,1000.0,350.1039,0.36954683,false,992
2,0,1000.0,350.47528,0.7533104,false,1096
3,0,1000.0,354.9874,0.9253738,true,1449
4,0,1000.0,351.54102,0.09842956,true,1090
5,0,1000.0,350.36325,0.49592364,true,2502
6,0,1000.0,350.36832,0.8295692,false,1043
7,0,1000.0,349.5351,0.5045445,false,1051
8,0,1000.0,350.0014,0.78401816,false,1041
9,0,1000.0,349.46365,0.34525555,true,2858
10,0,1000.0,354.32352,0.932254,true,1614
11,0,1000.0,351.12143,0.3548265,false,1043
12,0,1000.0,351.7057,0.054621994,false,1071
13,0,1000.0,349.81165,0.21118474,true,1111
14,0,1000.0,350.1929,0.70538074,false,1044
15,0,1000.0,352.75537,0.7060567,false,1022
16,0,1000.0,7797.1504,0.6644608,true,4988
17,0,1000.0,1406.6577,0.75869524,true,4860
18,0,1000.0,11147.412,0.44935602,true,4868
19,0,1000.0,373.06827,0.61273986,true,2451
20,0,1000.0,3224.7405,0.48788488,true,4922
21,0,1000.0,349.4191,0.3897031,true,2702
22,0,1000.0,350.1501,0.23713171,true,1114
23,0,1000.0,349.39435,0.5602695,true,4007
24,0,1000.0,434.02158,0.874696,true,3969
25,0,1000.0,402.1126,0.43854147,true,3144
26,0,1000.0,349.30545,0.18545008,true,1081
27,0,1000.0,7119.4014,0.5045598,true,4876
28,0,1000.0,364.4362,0.92032427,true,2665
29,0,1000.0,351.24506,0.2168721,true,2074
30,0,1000.0,349.38547,0.2132101,false,1026
31,0,1000.0,356.59985,0.9896194,true,1653
32,0,1000.0,351.9183,0.607892,true,3729
33,0,1000.0,350.3995,0.17755389,false,1047
34,0,1000.0,350.39297,0.86898726,false,1072
35,0,1000.0,349.61334,0.2375983,false,986
36,0,1000.0,350.2043,0.02919674,false,1025
37,0,1000.0,2534.5112,0.71700114,true,4570
38,0,1000.0,349.7163,0.05973661,true,1195
39,0,1000.0,350.39224,0.355839,true,1091
40,0,1000.0,349.38956,0.14164305,false,1005
41,0,1000.0,352.977,0.38556057,false,974
42,0,1000.0,676.3994,0.762712,true,4726
43,0,1000.0,349.7615,0.055463552,true,1062
44,0,1000.0,352.28253,0.76815605,false,1056
45,0,1000.0,3121.731,0.5254409,true,4887
46,0,1000.0,349.72607,0.05263126,true,1033
47,0,1000.0,349.7928,0.5260274,false,1025
48,0,1000.0,349.44577,0.7971066,false,993
49,0,1000.0,350.1231,0.6057239,false,951
50,0,1000.0,350.12677,0.02611947,true,1077
51,0,1000.0,351.7429,0.36077112,true,979
52,0,1000.0,514.30554,0.7892804,true,4081
53,0,1000.0,387.30273,0.7739899,true,2536
54,0,1000.0,349.7223,0.45546144,true,1227
55,0,1000.0,356.0002,0.6770021,true,3643
56,0,1000.0,350.05228,0.44892144,true,1235
57,0,1000.0,351.9182,0.39408797,true,1087
58,0,1000.0,349.89685,0.25369406,true,974
59,0,1000.0,819.9448,0.8261362,true,4694
60,0,1000.0,350.07642,0.6658816,false,951
61,0,1000.0,556.9514,0.5895823,true,4707
62,0,1000.0,350.34894,0.083070934,true,1158
63,0,1000.0,354.24677,0.33793193,true,1052
64,0,1000.0,350.00006,0.08590716,true,990
65,0,1000.0,350.37115,0.0624066,true,963
