Id,State,AgentInitMoney,AgentMoney,Talent,IsProducer,Purchases
0,220,1000.0,287.03772,0.28875917,true,333
1,24,1000.0,242.48962,0.9357278,true,1017
2,344,1000.0,5492.482,0.69558114,true,1471
3,339,1000.0,3762.6016,0.6696538,true,1539
4,493,1000.0,419.62326,0.59483844,true,1180
5,439,1000.0,173.67168,0.11565077,true,331
6,193,1000.0,383.97153,0.4229806,true,372
7,93,1000.0,375.27078,0.41989613,true,722
8,387,1000.0,338.15555,0.39014494,false,338
9,207,1000.0,526.9419,0.6366093,true,1150
10,290,1000.0,622.8354,0.9055788,true,1064
11,244,1000.0,376.2252,0.439592,true,537
12,348,1000.0,592.6727,0.91868913,true,1137
13,262,1000.0,177.9708,0.20973825,true,238
14,123,1000.0,473.3037,0.98922694,true,442
15,203,1000.0,353.08545,0.8203226,true,629
16,255,1000.0,399.738,0.92452717,true,985
17,70,1000.0,257.04166,0.60691214,true,1119
18,57,1000.0,572.7764,0.37738937,false,370
19,440,1000.0,543.89294,0.20504028,true,392
20,417,1000.0,411.54468,0.8850992,true,1361
21,431,1000.0,380.68076,0.16631532,true,327
22,452,1000.0,401.1614,0.44825244,true,390
23,272,1000.0,349.21548,0.5224294,true,575
24,442,1000.0,321.68002,0.8974609,true,1083
25,370,1000.0,5839.0884,0.7565701,true,1488
26,73,1000.0,411.82635,0.97667986,true,765
27,256,1000.0,335.26974,0.9630273,true,791
28,388,1000.0,632.0266,0.283814,true,433
29,423,1000.0,385.64642,0.32832706,true,358
30,488,1000.0,530.4415,0.9524205,true,595
31,457,1000.0,569.45404,0.45101148,true,581
32,470,1000.0,207.70682,0.2327429,true,243
33,443,1000.0,616.7216,0.43222594,true,472
34,38,1000.0,951.7567,0.9359747,true,733
35,403,1000.0,226.32431,0.115560055,true,408
36,117,1000.0,439.3493,0.042562485,true,386
37,82,1000.0,290.02032,0.33213198,true,407
38,236,1000.0,607.90393,0.643526,true,1350
39,14,1000.0,352.02713,0.51569086,true,566
40,438,1000.0,663.1199,0.7831845,true,1367
41,212,1000.0,680.4254,0.5925545,false,430
42,257,1000.0,3533.8777,0.7023432,true,1488
43,103,1000.0,2920.851,0.622486,true,1508
44,444,1000.0,487.09094,0.442908,false,435
45,174,1000.0,348.81287,0.2691537,true,248
46,174,1000.0,363.88477,0.7680607,true,894
47,354,1000.0,1638.4326,0.8126076,true,1439
48,397,1000.0,284.78494,0.87654036,true,898
49,474,1000.0,457.48193,0.08124256,true,479
50,248,1000.0,299.92386,0.445242,true,472
