Id,State,AgentInitMoney,AgentMoney,Talent,IsProducer,Purchases
0,446,1000.0,438.98734,0.9355006,true,967
1,469,1000.0,587.3104,0.28947175,true,570
2,441,1000.0,328.6005,0.56433403,true,751
3,467,1000.0,157.52933,0.9622017,true,740
4,193,1000.0,845.9154,0.8360238,true,1275
5,65,1000.0,518.7636,0.03256458,true,366
6,346,1000.0,500.4332,0.13313079,true,375
7,43,1000.0,392.84167,0.8239663,true,1464
8,116,1000.0,433.44095,0.059343398,true,293
9,58,1000.0,308.3913,0.61374944,true,631
10,195,1000.0,277.46088,0.013202131,true,263
11,256,1000.0,189.68794,0.72576094,true,990
12,285,1000.0,555.9677,0.24199176,true,504
13,271,1000.0,139.65013,0.2298727,true,187
14,320,1000.0,748.5134,0.07590604,true,437
15,187,1000.0,8315.545,0.67365813,true,1465
16,30,1000.0,701.10583,0.46934628,true,535
17,194,1000.0,566.21643,0.2763068,true,387
18,58,1000.0,541.0112,0.8092224,true,1361
19,361,1000.0,198.84645,0.9259965,true,842
20,282,1000.0,355.08466,0.18938446,true,287
21,325,1000.0,332.63776,0.13932079,true,309
22,4,1000.0,476.84747,0.99581987,true,352
23,452,1000.0,504.56372,0.8650056,true,831
24,123,1000.0,419.64587,0.6990083,true,1051
25,0,1000.0,7669.792,0.6440301,true,1485
26,170,1000.0,1304.8079,0.20783508,true,1068
27,348,1000.0,521.0266,0.17440009,true,368
28,105,1000.0,308.25812,0.0037223697,true,241
29,248,1000.0,6268.111,0.7712054,true,1461
30,184,1000.0,675.25555,0.5441433,true,691
31,63,1000.0,495.0299,0.5612245,false,338
32,273,1000.0,498.6964,0.101444006,true,346
33,260,1000.0,464.50867,0.5062235,true,1045
34,458,1000.0,222.29271,0.2859043,true,298
35,471,1000.0,717.6428,0.5102295,true,579
36,362,1000.0,264.13974,0.9912286,true,426
37,7,1000.0,389.135,0.93343955,true,949
38,67,1000.0,479.01245,0.3961622,true,371
39,447,1000.0,707.46765,0.8090614,true,1120
40,310,1000.0,360.36288,0.95769054,true,550
41,95,1000.0,382.45398,0.9392637,true,977
42,484,1000.0,418.76758,0.03928268,true,400
43,366,1000.0,789.77704,0.8325459,true,914
44,433,1000.0,1097.468,0.9319013,true,1085
45,127,1000.0,273.9715,0.13722241,true,272
46,96,1000.0,816.61487,0.5460073,true,643
47,101,1000.0,487.9762,0.82434684,true,984
48,252,1000.0,436.38626,0.97954565,true,343
49,76,1000.0,216.94177,0.87828547,true,1204
50,294,1000.0,874.098,0.49990708,true,554
51,304,1000.0,5203.1924,0.6642825,true,1528
52,309,1000.0,310.1232,0.21711761,true,297
53,294,1000.0,874.098,0.45974112,false,508
54,4,1000.0,611.4238,0.871016,true,1308
55,8,1000.0,889.9478,0.8595792,true,1023
56,253,1000.0,800.3073,0.7069371,true,1408
57,88,1000.0,600.6638,0.89589894,true,931
58,214,1000.0,165.57594,0.37242615,true,247
59,377,1000.0,6349.353,0.7483445,true,1522
60,408,1000.0,161.43292,0.13176858,true,219
61,347,1000.0,396.9201,0.86390334,true,682
62,4,1000.0,474.93542,0.46562523,true,299
63,369,1000.0,544.2581,0.15354061,true,402
64,38,1000.0,699.6027,0.29982322,true,445
65,198,1000.0,771.646,0.6879377,true,1377
66,106,1000.0,732.487,0.6903585,false,390
67,290,1000.0,672.0331,0.97573996,true,513
68,229,1000.0,187.5151,0.7809254,true,1489
69,420,1000.0,295.20905,0.475101,true,454
70,14,1000.0,655.1807,0.24479532,true,521
71,327,1000.0,1005.5877,0.46294332,true,1214
72,127,1000.0,274.27036,0.22462499,true,259
73,146,1000.0,626.95844,0.76623833,true,1062
74,459,1000.0,912.0226,0.99178255,true,667
75,414,1000.0,612.6897,0.14574236,true,441
76,411,1000.0,452.28387,0.16103697,true,342
77,497,1000.0,753.4277,0.31500578,true,443
78,31,1000.0,96.220215,0.3169654,true,236
79,358,1000.0,500.9449,0.6761079,true,1335
80,316,1000.0,443.68964,0.33518893,true,362
81,345,1000.0,234.58257,0.8584516,true,1345
82,57,1000.0,295.14105,0.5145573,true,318
83,122,1000.0,104.86838,0.05808425,true,202
84,32,1000.0,867.6336,0.87565863,true,954
85,290,1000.0,672.0331,0.99239516,true,605
86,179,1000.0,23559.418,0.62654006,true,1501
87,103,1000.0,393.8389,0.008672416,true,285
88,141,1000.0,452.0501,0.84828174,true,1185
89,270,1000.0,123.91708,0.5148839,true,764
90,212,1000.0,586.603,0.9110749,true,886
91,177,1000.0,510.6658,0.43718177,true,542
92,14,1000.0,655.1807,0.9957122,true,609
93,388,1000.0,437.95474,0.85101044,true,1206
94,162,1000.0,486.3544,0.36590707,true,395
95,265,1000.0,530.78796,0.2813328,true,410
96,298,1000.0,486.65408,0.7136156,false,347
97,294,1000.0,874.098,0.42237097,true,583
98,344,1000.0,393.88586,0.9825436,true,455
99,291,1000.0,324.65372,0.18839115,false,272
100,430,1000.0,596.65894,0.5642772,true,976
101,439,1000.0,256.37344,0.07444543,true,251
102,288,1000.0,317.32623,0.65698653,true,1167
103,401,1000.0,3187.5957,0.7796148,true,1577
104,46,1000.0,267.69824,0.8784055,true,1033
105,296,1000.0,606.2798,0.92518216,true,808
106,305,1000.0,360.57605,0.93280274,true,873
107,261,1000.0,476.48553,0.48629576,true,547
108,48,1000.0,867.2262,0.24591339,true,618
109,433,1000.0,1097.468,0.24806666,true,595
110,97,1000.0,922.63367,0.0023111105,true,557
111,126,1000.0,352.62225,0.19567674,true,342
112,15,1000.0,709.95764,0.9464569,true,1054
113,69,1000.0,384.2711,0.25295663,true,361
114,366,1000.0,5827.103,0.6416688,true,1561
115,246,1000.0,631.103,0.19502497,true,464
116,432,1000.0,16713.682,0.6205144,true,1550
117,289,1000.0,437.7811,0.8779648,true,1082
118,468,1000.0,1163.8662,0.0056376457,true,569
119,416,1000.0,240.27704,0.15214384,true,249
120,99,1000.0,1169.7142,0.73178554,true,1446
121,387,1000.0,922.4198,0.9556698,true,1049
122,397,1000.0,678.39453,0.45781225,true,587
123,243,1000.0,342.2777,0.12060374,true,333
124,402,1000.0,515.2245,0.62169313,true,723
125,432,1000.0,1373.9978,0.36693734,true,841
126,167,1000.0,660.7831,0.8620901,true,1305
127,68,1000.0,4743.3584,0.8079736,true,1474
128,412,1000.0,747.29834,0.20676774,true,511
129,249,1000.0,1143.8752,0.045632184,true,623
130,52,1000.0,610.443,0.011166394,true,352
131,199,1000.0,396.18784,0.59533393,true,852
132,158,1000.0,3430.9312,0.6196974,true,1545
133,224,1000.0,317.97116,0.9475026,true,810
134,236,1000.0,264.33932,0.117833376,true,255
135,213,1000.0,504.6856,0.046352863,false,373
136,452,1000.0,504.56372,0.34482247,true,419
137,364,1000.0,358.91025,0.34651864,true,269
138,249,1000.0,3645.013,0.5448667,true,1471
139,322,1000.0,2630.1577,0.89420664,true,1443
140,152,1000.0,262.12582,0.6488581,true,1237
141,88,1000.0,600.6638,0.07194471,true,423
142,312,1000.0,851.296,0.19927883,true,558
143,476,1000.0,407.9674,0.74462533,true,1329
144,460,1000.0,209.53165,0.35762447,true,272
145,247,1000.0,253.32704,0.5494291,true,289
146,58,1000.0,308.39978,0.26672196,true,295
147,217,1000.0,522.70746,0.98334557,true,611
148,419,1000.0,1060.7372,0.27956736,true,563
149,181,1000.0,2090.88,0.7593901,true,1446
150,252,1000.0,436.38626,0.21182072,true,337
151,260,1000.0,464.2579,0.62625104,true,1008
152,28,1000.0,1394.3428,0.8268486,true,1510
153,203,1000.0,327.90356,0.47598106,true,437
154,88,1000.0,600.6638,0.22021651,false,428
155,287,1000.0,383.10013,0.100482285,true,302
156,273,1000.0,28232.53,0.63478917,true,1481
157,66,1000.0,632.2449,0.39991534,true,516
158,174,1000.0,744.4651,0.5081043,true,857
159,9,1000.0,314.76157,0.19479692,true,299
160,484,1000.0,418.04947,0.23044538,true,388
161,30,1000.0,700.7467,0.04843223,true,404
162,471,1000.0,720.6852,0.17504358,true,429
163,5,1000.0,5334.0454,0.6674619,true,1484
164,100,1000.0,208.0404,0.051099956,true,211
165,188,1000.0,485.76575,0.5156856,true,358
166,451,1000.0,278.29483,0.5258245,true,396
167,248,1000.0,990.0104,0.24995828,true,519
168,444,1000.0,200.45526,0.36344814,true,259
169,115,1000.0,173.79309,0.46683556,false,206
170,3,1000.0,303.6895,0.037170053,true,300
171,38,1000.0,701.88086,0.03478068,true,436
172,266,1000.0,373.29608,0.8842617,true,600
173,182,1000.0,323.88782,0.97912544,true,308
174,391,1000.0,809.6887,0.3950565,true,577
175,352,1000.0,355.65665,0.48561198,true,373
176,340,1000.0,339.9588,0.15331084,true,275
177,75,1000.0,349.9217,0.09322482,true,295
178,280,1000.0,579.792,0.27843225,true,428
179,410,1000.0,577.70605,0.5581547,true,1366
180,321,1000.0,922.45135,0.95932543,true,871
181,41,1000.0,424.91547,0.18811971,true,347
182,162,1000.0,1975.9436,0.8151172,true,1512
183,250,1000.0,4312.8203,0.6699006,true,1429
184,60,1000.0,565.6078,0.36977768,true,398
185,261,1000.0,476.97156,0.54283166,true,732
186,42,1000.0,331.55695,0.8856634,true,347
187,262,1000.0,429.26624,0.5071194,true,378
188,78,1000.0,689.92096,0.16526616,true,478
189,283,1000.0,268.3111,0.6982464,true,1028
190,428,1000.0,302.22308,0.7009582,true,1258
191,353,1000.0,186.386,0.907348,true,920
192,415,1000.0,10392.313,0.72928363,true,1512
193,26,1000.0,243.97408,0.48233402,true,287
194,457,1000.0,175.57141,0.32935184,true,230
195,493,1000.0,951.84766,0.30566108,true,580
196,437,1000.0,3572.2769,0.6941492,true,1469
197,111,1000.0,193.47119,0.81204075,true,963
198,116,1000.0,433.44095,0.09908968,true,347
199,158,1000.0,528.38586,0.4830057,true,461
200,223,1000.0,315.7183,0.8938863,true,1000
201,97,1000.0,4989.822,0.6351355,true,1510
202,168,1000.0,1163.0048,0.051830947,true,733
203,248,1000.0,8468.301,0.60487884,true,1489
204,462,1000.0,170.20969,0.42482787,true,361
205,118,1000.0,1603.0938,0.62529004,true,1191
206,288,1000.0,317.32623,0.8730357,false,285
207,243,1000.0,3794.5793,0.78863144,true,1455
208,450,1000.0,546.5795,0.86472934,true,959
209,210,1000.0,514.3034,0.49367625,true,517
210,341,1000.0,298.4204,0.9749999,true,416
211,302,1000.0,632.8324,0.6876786,true,920
212,29,1000.0,589.3109,0.95117193,true,693
213,198,1000.0,460.62335,0.030360222,true,326
214,58,1000.0,316.72363,0.65832114,true,460
215,275,1000.0,966.84235,0.8308979,true,1213
216,350,1000.0,398.63608,0.27003622,true,317
