Id,State,AgentInitMoney,AgentMoney,Talent,IsProducer,Purchases
302,6,1000.0,474.9943,0.46062928,true,312
303,7,1000.0,584.9602,0.37901318,true,146
304,5,1000.0,830.1112,0.97649604,false,132
305,3,1000.0,530.48346,0.66449916,true,341
306,8,1000.0,550.03424,0.71966404,true,429
307,3,1000.0,530.48346,0.38104075,true,230
308,1,1000.0,1373.3859,0.80302984,true,472
309,1,1000.0,666.4945,0.10772741,true,116
310,6,1000.0,474.9943,0.4506474,true,287
311,6,1000.0,474.9943,0.6504857,true,386
312,7,1000.0,584.9602,0.107942164,true,164
313,6,1000.0,474.9943,0.91253996,true,352
314,9,1000.0,603.78467,0.8124167,true,309
315,3,1000.0,530.48346,0.09337324,true,122
316,1,1000.0,666.4945,0.01384294,true,119
317,5,1000.0,1490.2943,0.79629666,true,479
318,7,1000.0,584.9602,0.9479762,true,269
319,5,1000.0,830.1112,0.9303996,true,336
320,5,1000.0,6258.3467,0.61411256,true,503
321,8,1000.0,550.03424,0.12956798,true,152
322,7,1000.0,584.9602,0.38435507,true,282
323,3,1000.0,530.48346,0.7794217,true,418
324,0,1000.0,539.97577,0.28123719,true,201
325,0,1000.0,1318.9681,0.64243466,true,479
326,1,1000.0,666.4945,3.9690733E-4,true,118
327,0,1000.0,9522.383,0.50216866,true,485
328,8,1000.0,550.03424,0.8262794,true,360
329,9,1000.0,603.78467,0.20946187,true,147
330,3,1000.0,530.48346,0.6913878,true,409
331,3,1000.0,530.48346,0.006580353,true,137
332,4,1000.0,1050.5311,0.7633901,true,476
333,4,1000.0,465.65372,0.029753745,true,90
334,7,1000.0,584.9602,0.109428704,true,126
335,0,1000.0,538.74835,0.4461794,true,296
336,7,1000.0,584.9602,0.18326849,true,173
337,1,1000.0,666.4945,0.76849514,true,293
338,2,1000.0,468.90067,0.10845935,true,117
339,9,1000.0,603.78467,0.5078837,true,212
340,2,1000.0,468.90067,0.98947585,true,151
341,6,1000.0,474.9943,0.47638595,true,354
342,1,1000.0,666.4945,0.7728388,false,109
343,8,1000.0,1460.9724,0.72966486,true,480
344,9,1000.0,603.78467,0.50150955,true,152
345,0,1000.0,540.95544,0.35337508,true,140
346,1,1000.0,666.4945,0.15838933,true,115
347,2,1000.0,468.90067,0.03945875,true,110
348,4,1000.0,488.10352,0.67854357,true,414
349,6,1000.0,474.9943,0.6730998,true,245
350,0,1000.0,538.2392,0.12481034,true,138
351,8,1000.0,550.03424,0.9567355,true,261
352,0,1000.0,540.7226,0.46774215,true,207
353,6,1000.0,474.9943,0.43443698,true,137
354,7,1000.0,584.9602,0.8883678,true,412
355,9,1000.0,603.78467,0.14813364,true,126
356,7,1000.0,584.9602,0.031051636,true,116
357,7,1000.0,584.9602,0.55657256,true,422
358,0,1000.0,538.13214,0.17376572,false,94
359,5,1000.0,830.1112,0.27856588,true,169
360,4,1000.0,571.9142,0.85437864,true,347
361,1,1000.0,666.4945,0.68399495,true,455
362,7,1000.0,584.9602,0.094106674,true,113
363,2,1000.0,468.90067,0.34920245,false,101
364,5,1000.0,830.1112,0.9930585,true,159
365,9,1000.0,603.78467,0.9178195,true,210
366,4,1000.0,464.83707,0.13784611,true,94
367,0,1000.0,607.74225,0.9637376,true,255
368,2,1000.0,468.90067,0.9575227,true,220
369,3,1000.0,530.48346,0.03984928,true,157
370,3,1000.0,530.4835,0.891648,true,377
371,4,1000.0,465.0327,0.21434659,true,114
372,2,1000.0,468.90067,0.9930694,true,162
373,7,1000.0,584.9602,0.04577917,true,148
374,5,1000.0,830.1112,0.3780477,true,162
375,7,1000.0,584.9602,0.12873858,true,103
376,3,1000.0,530.4834,0.7576446,true,426
377,5,1000.0,830.1112,0.053949475,true,178
378,5,1000.0,830.1112,0.13682777,true,168
379,1,1000.0,666.4945,0.869712,true,431
380,3,1000.0,3547.4463,0.65153974,true,501
381,9,1000.0,603.78467,0.90605456,true,318
382,4,1000.0,464.5892,0.4290139,true,188
383,3,1000.0,530.48346,0.12861866,true,133
384,8,1000.0,550.03424,0.30291218,true,121
385,2,1000.0,468.90067,0.026213944,true,110
386,8,1000.0,550.03424,0.19239634,true,126
387,6,1000.0,474.9943,0.4041428,true,192
388,0,1000.0,569.82684,0.9630344,true,192
389,3,1000.0,530.48346,0.3548109,true,139
390,0,1000.0,1100.9954,0.62748367,true,479
391,2,1000.0,468.90067,0.10780132,true,117
392,7,1000.0,584.9602,0.81517875,true,397
393,4,1000.0,467.67813,0.4235059,true,402
394,8,1000.0,869.84534,0.54279494,true,480
395,5,1000.0,830.1112,0.6875713,true,508
396,7,1000.0,2812.8438,0.4510435,true,492
397,5,1000.0,830.1112,0.8878299,true,373
398,2,1000.0,468.90067,0.83839643,true,367
399,6,1000.0,474.9943,0.21105158,true,108
400,5,1000.0,830.1112,0.01862669,true,154
401,0,1000.0,539.0622,0.08376533,true,141
