Id,State,AgentInitMoney,AgentMoney,Talent,IsProducer,Purchases
0,6,1000.0,11096.117,0.71097606,true,1553
1,3,1000.0,0.22139525,0.19485039,true,45
2,6,1000.0,0.086278915,2.949834E-4,true,42
3,7,1000.0,0.009051591,0.5697933,true,135
4,4,1000.0,0.055383474,0.60608333,true,365
5,3,1000.0,0.062337458,0.6055587,true,135
6,7,1000.0,0.008146763,0.007409215,true,14
7,3,1000.0,0.07649626,0.29626602,true,84
8,5,1000.0,0.10206419,0.7053406,true,202
9,7,1000.0,56693.94,0.7314587,true,1515
10,2,1000.0,2812.3682,0.7478696,true,1371
11,7,1000.0,0.04688178,0.6682759,true,651
12,1,1000.0,0.13253808,0.037296534,true,53
13,9,1000.0,0.0019803345,0.58782053,true,240
14,8,1000.0,0.2516911,0.2817998,true,83
15,3,1000.0,0.24215871,0.03348434,true,55
16,7,1000.0,0.06570041,0.67654777,true,389
17,0,1000.0,0.111658335,0.5807474,true,543
18,9,1000.0,0.08882189,0.5295944,true,77
19,3,1000.0,0.07190204,0.74597746,true,208
20,5,1000.0,0.061125338,0.08393109,true,14
21,8,1000.0,0.36076385,0.50601333,true,194
22,5,1000.0,0.1333481,0.7294511,true,384
23,7,1000.0,1.6425195,0.8708226,true,1102
24,4,1000.0,0.38016534,0.6472158,true,1298
25,0,1000.0,0.2940612,0.12828368,true,92
26,0,1000.0,0.097613454,0.6832936,true,869
27,4,1000.0,0.019871324,0.9631486,false,24
28,3,1000.0,71.74769,0.91057754,true,982
29,8,1000.0,0.31310278,0.6415007,false,17
30,1,1000.0,1215.3209,0.90436697,true,1285
31,2,1000.0,12857.145,0.8475315,true,1418
32,5,1000.0,0.103996634,0.23113555,true,82
33,4,1000.0,0.37424356,0.5612145,true,373
34,7,1000.0,0.08383256,0.029786766,true,179
35,4,1000.0,0.3066795,0.5734666,true,153
36,2,1000.0,16.958393,0.85083395,true,589
37,7,1000.0,0.38557273,0.8496412,true,1351
38,9,1000.0,0.08174284,0.11132288,true,51
39,0,1000.0,0.101198435,0.9727079,false,17
40,6,1000.0,0.075140476,0.6219484,true,279
41,0,1000.0,0.22160196,0.3242296,true,77
42,7,1000.0,1.4075046,0.64769953,true,1503
43,9,1000.0,0.095364094,0.4942569,true,56
44,7,1000.0,0.1276424,0.8744997,true,340
45,9,1000.0,0.20303321,0.650517,true,780
46,6,1000.0,0.28937244,0.47169256,true,1055
47,1,1000.0,0.20090015,0.24278128,true,27
48,3,1000.0,0.07832861,0.16385531,true,68
49,8,1000.0,0.3295691,0.470056,true,192
50,8,1000.0,6824.432,0.85530555,true,1434
51,3,1000.0,0.0053009987,0.39624494,true,327
52,7,1000.0,18.207901,0.8868,true,783
53,0,1000.0,0.13138652,0.4641937,true,185
54,3,1000.0,0.36589146,0.44630557,true,255
55,9,1000.0,0.09016973,0.42853135,false,13
56,3,1000.0,0.0841392,0.004357338,true,36
57,3,1000.0,0.040593714,0.40448356,true,99
58,8,1000.0,19.316967,0.8994,true,559
59,8,1000.0,0.12120676,0.8128397,true,429
60,8,1000.0,0.20183778,0.35964227,true,189
61,3,1000.0,0.01451695,0.4905122,true,307
62,8,1000.0,0.15065247,0.31533617,true,60
63,2,1000.0,0.36771894,0.13163745,true,29
64,1,1000.0,0.00236696,0.32902747,true,142
65,3,1000.0,0.15316465,0.52592194,true,138
66,5,1000.0,1376.9453,0.8512039,true,1352
67,6,1000.0,7679.4365,0.7689483,true,1436
68,3,1000.0,0.3389445,0.7949033,true,1028
69,1,1000.0,10901.849,0.73341054,true,1452
70,6,1000.0,0.026300669,0.115223646,true,72
71,8,1000.0,0.18613958,0.61075866,true,420
72,1,1000.0,0.34310055,0.67831355,true,784
73,1,1000.0,0.045074522,0.2594887,true,52
74,5,1000.0,0.3330875,0.2093001,true,108
75,7,1000.0,0.2864356,0.42932218,true,114
76,7,1000.0,0.26506525,0.519748,true,117
77,4,1000.0,0.1710118,0.6697779,true,309
78,6,1000.0,0.23354751,0.5326236,true,159
79,4,1000.0,2225.659,0.8771454,true,1340
80,3,1000.0,1075.3289,0.8463725,true,1229
81,6,1000.0,11.133866,0.9856285,true,326
82,7,1000.0,0.04384041,0.70960003,false,16
83,4,1000.0,0.03801495,0.26643407,false,19
84,3,1000.0,0.26458502,0.31397903,true,40
85,2,1000.0,0.06755233,0.062839866,true,80
86,3,1000.0,0.30756688,0.25539052,true,138
87,2,1000.0,0.23980951,0.5597824,true,208
88,1,1000.0,8667.991,0.86193573,true,1461
89,1,1000.0,0.2480686,0.36326414,true,110
