Tick,WorldNbTransactions,WorldStatesMoney,WorldAgentsMoney,WorldGdp
100,29642,4440.793,995555.06,1481544.5
200,55901,4082.2449,995910.4,2603165.0
300,80562,3917.6199,996073.56,3574702.8
400,103917,3809.5251,996181.1,4443745.5
500,126581,3738.727,996248.9,5256940.5
600,148879,3731.1877,996258.1,6044762.5
700,170885,3692.183,996298.9,6797951.5
800,192461,3640.1836,996353.2,7511380.5
900,213698,3631.1538,996360.25,8217133.0
1000,235053,3633.6367,996355.06,8925564.0
