Tick,WorldNbTransactions,WorldStatesMoney,WorldAgentsMoney,WorldGdp
100,78178,0.0,2000000.1,3943011.8
200,138274,0.0,1999999.6,6054537.0
300,188651,0.0,2000000.9,7529477.5
400,232749,0.0,1999998.5,8659538.0
500,272656,0.0,1999997.1,9598014.0
600,308815,0.0,1999995.8,1.0358503E7
700,342315,0.0,1999995.9,1.1015367E7
800,374038,0.0,1999995.1,1.1606948E7
900,404248,0.0,1999994.6,1.2156282E7
1000,433322,0.0,1999992.9,1.2647564E7
