Tick,WorldNbTransactions,WorldStatesMoney,WorldAgentsMoney,WorldGdp
100,65724,13625.706,1986380.1,3142741.5
200,123828,8954.904,1991059.1,5485452.0
300,178822,7197.799,1992784.4,7532428.5
400,231182,5960.7046,1994026.8,9377329.0
500,281958,5167.4927,1994834.4,1.1104353E7
600,331772,4674.325,1995312.2,1.2749947E7
700,380818,4619.6074,1995375.9,1.4361323E7
800,429312,4362.094,1995634.9,1.5927206E7
900,477595,4071.4749,1995936.0,1.7450814E7
1000,525139,3835.8992,1996162.8,1.8946076E7
