Tick,WorldNbTransactions,WorldStatesMoney,WorldAgentsMoney,WorldGdp
100,37998,0.0,1000000.4,1998321.6
200,67237,0.0,999999.8,3114098.8
300,91153,0.0,1000001.2,3875039.8
400,112045,0.0,999999.9,4476781.0
500,131001,0.0,1000000.1,4974568.5
600,147935,0.0,1000000.4,5380701.0
700,163685,0.0,999998.8,5727706.0
800,178120,0.0,999998.44,6033208.5
900,191571,0.0,999998.5,6294304.0
1000,204190,0.0,999998.9,6526169.0
