Id,Type,ProductionPrice,SellingPrice,Stock,Sales
0,6,0.0,61.25679,0,0
1,3,0.0,104.62319,0,0
2,33,0.0,5.3342104,0,0
3,7,0.0,0.81877244,0,5050
4,1,0.0,187.30452,2000,26
5,34,0.0,88.170654,2000,1100
6,15,0.0,7.8350205,0,0
7,48,0.0,95.84137,0,0
8,10,0.0,45.21849,0,0
9,31,0.0,114.81223,2000,1070
10,30,0.0,1.5099293,0,4885
11,31,0.0,113.13392,0,0
12,13,0.0,129.93022,0,0
13,23,0.0,166.68607,2000,57
14,38,0.0,13.574068,0,0
15,29,0.0,78.30201,0,0
16,37,0.0,98.63488,1,5026
17,35,0.0,51.26974,3,4906
18,40,0.0,122.01146,3,5013
19,2,0.0,7.006096,0,5008
20,23,0.0,108.21603,1089,3884
21,30,0.0,13.602359,15,4961
22,18,0.0,22.610693,2000,311
23,45,0.0,76.20079,2000,2650
24,35,0.0,26.623192,0,4964
25,18,0.0,16.6411,5,4954
26,37,0.0,239.44453,2000,25
27,31,0.0,86.87755,9,5012
28,5,0.0,9.084233,0,4977
29,22,0.0,7.3648458,19,5035
30,35,0.0,167.16833,0,0
31,3,0.0,1.7226564,0,5006
32,35,0.0,83.31074,2000,2090
33,15,0.0,37.80938,0,0
34,21,0.0,22.554434,0,0
35,2,0.0,13.792949,0,0
36,39,0.0,94.092575,0,0
37,3,0.0,46.963432,381,4586
38,27,0.0,68.515366,2000,177
39,49,0.0,81.79772,2000,58
40,16,0.0,87.011925,0,0
41,5,0.0,70.05534,0,0
42,45,0.0,41.11958,0,4968
43,27,0.0,68.82674,2000,56
44,33,0.0,5.0132,0,0
45,13,0.0,65.22213,3,4986
46,42,0.0,126.90435,2000,25
47,42,0.0,63.490788,0,0
48,44,0.0,40.949356,0,0
49,26,0.0,111.3148,0,0
50,25,0.0,136.17645,2000,29
51,45,0.0,110.77181,2000,22
52,25,0.0,29.464647,0,4978
53,41,0.0,8.19725,0,5051
54,46,0.0,38.30544,2000,296
