Id,Type,ProductionPrice,SellingPrice,Stock,Sales
0,39,0.0,44.40093,1,1497
1,19,0.0,53.949745,1,1480
2,5,0.0,21.231842,295,1212
3,43,0.0,105.08028,342,1140
4,17,0.0,15.561209,0,1527
5,20,0.0,130.35278,500,1009
6,42,0.0,154.77698,899,570
7,28,0.0,144.1695,605,842
8,13,0.0,34.940876,0,1444
9,1,0.0,96.401085,322,1171
10,35,0.0,36.716984,0,1505
11,43,0.0,39.8834,0,0
12,27,0.0,19.502113,180,1298
13,14,0.0,39.347523,27,1434
14,13,0.0,104.71168,591,904
15,3,0.0,24.62153,0,1480
16,44,0.0,72.8483,11,1528
17,40,0.0,27.566183,0,1441
18,34,0.0,185.58267,913,583
19,31,0.0,75.562874,11,1511
20,30,0.0,154.60643,640,824
21,31,0.0,111.4753,437,1024
22,5,0.0,5.1170444,0,1498
23,25,0.0,48.644485,7,1497
24,40,0.0,105.56786,371,1067
25,3,0.0,27.996305,0,1529
26,31,0.0,127.06047,673,844
27,18,0.0,23.52149,0,1517
28,28,0.0,241.72427,1062,412
29,3,0.0,11.616575,0,1534
30,37,0.0,18.926687,0,1496
31,0,0.0,77.91428,2,1505
32,27,0.0,14.725045,1,1540
33,13,0.0,174.39183,964,468
34,13,0.0,138.91048,0,0
35,9,0.0,15.901249,4,1458
36,47,0.0,1.2468959,0,1457
37,9,0.0,21.506807,1,1524
38,45,0.0,13.1772995,0,1524
39,37,0.0,55.32855,15,1494
40,33,0.0,66.32981,391,1119
41,11,0.0,123.609665,763,753
42,27,0.0,18.182852,78,1420
43,37,0.0,103.192894,896,626
44,34,0.0,104.432,92,1445
45,46,0.0,12.3708725,0,1577
46,16,0.0,18.212866,0,1487
47,29,0.0,27.523014,0,1500
48,31,0.0,64.177666,1,1494
49,11,0.0,143.28636,868,631
50,29,0.0,39.76237,0,1488
51,2,0.0,199.42023,916,586
52,29,0.0,147.10011,853,648
53,28,0.0,27.743488,0,1576
54,40,0.0,83.5478,31,1526
55,18,0.0,50.986153,29,1504
56,41,0.0,3.3560557,0,1486
57,23,0.0,9.688224,5,1486
58,21,0.0,41.461708,514,991
59,18,0.0,92.85759,854,662
60,36,0.0,16.305124,0,1496
61,36,0.0,139.46584,786,695
62,7,0.0,96.52026,750,679
63,9,0.0,28.866302,336,1170
64,19,0.0,149.78639,958,527
65,22,0.0,11.313212,2,1529
66,45,0.0,29.871841,493,1049
67,14,0.0,36.916523,5,1486
68,46,0.0,5.4550033,0,1522
69,13,0.0,143.06284,864,615
70,36,0.0,176.15009,989,501
71,3,0.0,4.7652016,0,1541
72,30,0.0,190.23936,775,675
73,36,0.0,109.916725,505,945
74,11,0.0,154.27795,921,572
75,27,0.0,1.3268284,0,1506
76,9,0.0,39.232708,688,805
77,49,0.0,11.262032,0,1473
78,31,0.0,165.54662,0,0
79,10,0.0,55.930824,355,1149
80,18,0.0,29.126642,0,1474
81,25,0.0,78.747375,603,871
