Id,Type,ProductionPrice,SellingPrice,Stock,Sales
0,15,0.0,46.341133,0,1536
1,27,0.0,34.640495,4,1499
2,6,0.0,212.76736,1507,13
3,15,0.0,45.75918,0,1521
4,38,0.0,4.8413377,0,1509
5,15,0.0,24.110317,0,1536
6,25,0.0,175.83965,1446,10
7,12,0.0,156.0711,1486,11
8,9,0.0,13.2835655,0,1525
9,19,0.0,211.38174,1520,6
10,13,0.0,4.2412124,0,1519
11,48,0.0,1.685258,0,1490
12,47,0.0,37.464348,0,1506
13,36,0.0,7.490766,0,1498
14,47,0.0,72.00506,1353,111
15,6,0.0,24.090569,0,1515
16,39,0.0,64.78925,842,654
17,43,0.0,23.953196,0,1523
18,42,0.0,162.2659,1486,26
19,11,0.0,28.577755,0,1467
20,39,0.0,109.14332,1494,14
21,27,0.0,114.7779,1460,9
22,27,0.0,94.75996,1465,13
23,7,0.0,7.458178,0,1530
24,40,0.0,44.43387,1042,458
25,34,0.0,49.32324,1462,17
26,41,0.0,55.157085,10,1522
27,36,0.0,28.89693,9,1495
28,21,0.0,50.89237,31,1452
29,40,0.0,80.37324,1524,11
30,48,0.0,27.965452,16,1486
31,1,0.0,214.31636,1474,8
32,44,0.0,54.10354,1442,52
33,38,0.0,24.844336,1026,457
34,10,0.0,83.92764,1013,458
35,4,0.0,43.671654,0,0
36,7,0.0,11.287719,0,1538
37,27,0.0,72.228584,1322,154
38,47,0.0,96.34794,1484,21
39,23,0.0,205.25983,1435,11
40,41,0.0,150.59258,1497,16
41,24,0.0,144.84639,1412,62
42,23,0.0,175.4349,1507,11
43,6,0.0,59.905025,0,1504
44,33,0.0,48.01089,1449,25
45,36,0.0,36.557472,33,1420
46,37,0.0,5.643955,0,1534
47,12,0.0,75.043655,927,558
48,48,0.0,58.30687,1521,15
49,27,0.0,18.024334,0,1467
50,16,0.0,22.4244,0,1499
51,16,0.0,173.11752,1450,8
52,29,0.0,215.90976,1506,11
53,10,0.0,156.25137,1530,8
54,28,0.0,20.164307,0,1498
55,15,0.0,132.92241,1457,59
56,0,0.0,41.236618,0,1474
57,47,0.0,92.448975,1499,17
58,30,0.0,35.7656,0,1486
59,13,0.0,11.107603,104,1360
60,36,0.0,9.910356,0,1543
61,40,0.0,79.67674,1520,7
62,44,0.0,58.46349,1502,19
63,28,0.0,130.90924,1470,9
64,38,0.0,24.329971,769,734
65,39,0.0,85.81165,1455,72
66,40,0.0,50.570126,1359,184
67,14,0.0,81.87751,1372,111
68,6,0.0,38.653137,0,1522
69,7,0.0,1.863463,0,1519
70,15,0.0,56.9293,13,1487
71,34,0.0,34.510765,1387,130
72,3,0.0,59.417587,0,1476
73,22,0.0,2.3343956,0,1483
74,24,0.0,52.060013,0,1542
75,13,0.0,7.3822255,1,1445
76,25,0.0,47.346962,0,1499
77,3,0.0,242.38205,1425,10
78,40,0.0,1.9496638,0,1540
79,34,0.0,42.057606,1492,25
80,0,0.0,279.3043,1489,6
81,9,0.0,1.9266059,0,1524
82,14,0.0,30.735191,0,1509
83,21,0.0,11.925924,0,1478
84,10,0.0,189.12634,1489,0
85,31,0.0,108.81072,1487,14
86,28,0.0,87.42648,1451,55
87,20,0.0,102.92696,1466,21
88,20,0.0,48.28251,17,1474
