Id,Type,ProductionPrice,SellingPrice,Stock,Sales
0,48,0.0,49.75204,374,126
1,42,0.0,67.38713,0,0
2,7,0.0,184.88008,0,0
3,1,0.0,207.26425,494,14
4,0,0.0,116.430275,437,63
5,30,0.0,17.947697,0,0
6,35,0.0,116.24567,11,505
7,32,0.0,90.64961,0,0
8,17,0.0,15.687495,0,0
9,37,0.0,10.359208,0,0
10,46,0.0,32.59958,0,527
11,12,0.0,40.505005,4,479
12,15,0.0,84.96969,0,0
13,16,0.0,163.44066,0,0
14,31,0.0,4.1686444,0,507
15,12,0.0,93.69775,470,16
16,43,0.0,20.263859,0,0
17,25,0.0,269.29205,0,0
18,45,0.0,36.559856,0,505
19,36,0.0,47.829075,504,26
20,40,0.0,37.875717,468,18
21,19,0.0,40.97171,0,0
22,0,0.0,101.96062,415,71
23,39,0.0,107.33912,307,224
24,11,0.0,112.06058,502,25
25,48,0.0,7.215747,0,481
26,45,0.0,113.44005,445,61
27,37,0.0,7.249156,0,509
28,31,0.0,14.408845,0,0
29,27,0.0,14.346369,0,0
30,14,0.0,208.69904,438,33
31,41,0.0,67.324135,0,0
32,9,0.0,81.211624,0,0
33,48,0.0,35.997482,33,474
34,7,0.0,100.036545,24,486
35,42,0.0,40.282867,37,473
36,36,0.0,8.566712,0,500
37,4,0.0,107.49816,27,461
38,32,0.0,66.42669,0,0
39,47,0.0,18.825706,17,491
40,48,0.0,54.85877,0,0
41,19,0.0,79.917465,411,78
42,40,0.0,21.830399,0,0
43,2,0.0,12.433703,0,0
44,30,0.0,33.01184,0,0
45,45,0.0,35.82172,0,0
46,17,0.0,3.594168,0,0
47,17,0.0,11.180537,0,488
48,21,0.0,84.154144,0,0
49,6,0.0,5.9703956,0,508
50,6,0.0,170.59772,490,19
51,15,0.0,21.132805,0,483
52,39,0.0,50.490177,0,0
53,4,0.0,126.48509,87,416
54,4,0.0,147.34152,409,75
55,1,0.0,81.66642,12,465
56,38,0.0,118.37573,32,483
57,43,0.0,19.499432,0,0
58,12,0.0,50.536053,19,471
59,15,0.0,75.064606,0,0
60,44,0.0,12.7010145,3,496
61,7,0.0,135.94588,0,0
62,46,0.0,90.342926,0,549
63,45,0.0,138.9646,0,0
64,30,0.0,44.879883,0,0
65,28,0.0,37.093708,0,482
66,7,0.0,76.05331,3,483
67,42,0.0,50.15335,361,152
68,32,0.0,20.090256,0,507
69,30,0.0,18.828577,0,516
70,49,0.0,5.881106,0,507
71,42,0.0,69.27029,461,67
72,19,0.0,6.9763865,0,515
73,29,0.0,86.687515,110,368
74,32,0.0,151.47774,291,207
75,12,0.0,65.871506,324,181
76,10,0.0,95.748085,14,509
77,15,0.0,83.78961,460,24
78,24,0.0,96.41384,370,119
79,20,0.0,10.750788,0,0
80,20,0.0,37.30535,1,499
81,42,0.0,63.380913,0,0
82,46,0.0,156.04497,31,437
83,34,0.0,58.709293,1,492
84,34,0.0,81.81996,0,0
85,7,0.0,42.91854,1,484
86,0,0.0,51.9124,0,519
87,6,0.0,8.093699,0,497
88,11,0.0,118.309166,472,26
89,28,0.0,188.84416,466,21
90,15,0.0,35.425404,13,480
91,20,0.0,35.03357,0,0
92,45,0.0,68.31186,66,453
93,12,0.0,29.113693,0,0
94,48,0.0,94.24298,0,0
95,17,0.0,13.475157,0,0
96,34,0.0,91.35412,444,46
97,41,0.0,82.88281,15,498
98,2,0.0,26.205883,0,499
99,36,0.0,22.435535,0,489
100,15,0.0,58.693424,408,109
101,28,0.0,7.309348,0,0
102,33,0.0,87.55949,477,24
103,48,0.0,54.140842,424,82
104,6,0.0,56.781376,5,489
105,43,0.0,41.13354,0,0
106,22,0.0,131.61403,422,76
107,6,0.0,163.4785,456,20
108,0,0.0,88.60395,184,328
109,29,0.0,133.94946,473,24
110,25,0.0,264.15445,443,42
111,32,0.0,91.10139,0,0
112,11,0.0,53.07251,0,500
113,16,0.0,218.64874,0,0
114,20,0.0,129.67848,0,0
115,47,0.0,3.7232904,0,504
116,16,0.0,251.44362,474,11
117,35,0.0,16.435335,0,0
118,33,0.0,108.08244,472,8
119,29,0.0,141.69589,0,0
120,10,0.0,3.8149822,0,479
121,44,0.0,11.1110525,0,0
122,5,0.0,38.663647,0,484
123,17,0.0,11.856542,0,509
124,13,0.0,3.126207,0,513
125,38,0.0,57.102196,0,511
126,46,0.0,244.44453,0,0
127,4,0.0,136.5387,342,151
128,37,0.0,11.217835,0,530
