Id,Type,ProductionPrice,SellingPrice,Stock,Sales
0,9,0.0,16.751783,20,1461
1,13,0.0,222.32425,0,0
2,35,0.0,17.825245,0,0
3,10,0.0,29.57415,0,0
4,15,0.0,4.658871,0,1503
5,41,0.0,30.038574,0,0
6,3,0.0,105.1143,568,949
7,23,0.0,8.965202,17,1483
8,45,0.0,95.95255,0,0
9,8,0.0,17.952824,0,1440
10,28,0.0,9.650251,0,1532
11,8,0.0,62.733063,0,1541
12,7,0.0,39.01238,0,0
13,19,0.0,28.924685,0,0
14,42,0.0,125.23982,1185,307
15,5,0.0,205.46436,1491,21
16,0,0.0,51.416927,0,0
17,3,0.0,146.81784,1419,66
18,10,0.0,23.324549,0,1530
19,10,0.0,5.8416343,0,1478
20,9,0.0,8.439485,0,0
21,12,0.0,21.1671,0,1482
22,45,0.0,87.66016,0,0
23,10,0.0,42.327347,0,1486
24,33,0.0,182.91112,0,0
25,37,0.0,226.11496,0,0
26,38,0.0,0.039829597,0,1475
27,34,0.0,198.11502,1455,23
28,2,0.0,4.0578146,0,1461
29,23,0.0,3.3314378,0,1546
30,21,0.0,82.471634,0,0
31,11,0.0,7.9833627,0,1423
32,41,0.0,60.17285,0,1501
33,5,0.0,138.6905,0,0
34,10,0.0,38.20024,0,1484
35,48,0.0,25.58012,0,0
36,28,0.0,1.5172575,0,1549
37,24,0.0,158.67561,0,0
38,39,0.0,2.811908,0,1505
39,44,0.0,48.96763,1358,167
40,18,0.0,110.1535,0,0
41,44,0.0,3.8856413,0,0
42,36,0.0,80.88347,36,1494
43,37,0.0,230.43301,0,0
44,9,0.0,16.175325,0,0
45,11,0.0,52.19517,0,1504
46,48,0.0,26.804953,0,1496
47,11,0.0,156.544,0,0
48,24,0.0,204.02707,0,0
49,22,0.0,10.213316,0,0
50,35,0.0,18.937386,0,1540
51,38,0.0,0.31214565,0,1477
52,5,0.0,45.729504,0,1502
53,2,0.0,17.250116,23,1443
54,14,0.0,103.90142,0,0
55,29,0.0,179.20547,0,0
56,46,0.0,15.981806,0,1535
57,13,0.0,41.895744,0,0
58,9,0.0,11.07023,0,0
59,1,0.0,72.227615,102,1415
60,47,0.0,16.403065,0,1479
61,19,0.0,32.45705,0,0
62,27,0.0,15.257095,0,0
63,1,0.0,101.00066,0,0
64,8,0.0,182.95651,1393,106
65,14,0.0,156.48254,0,0
66,34,0.0,150.79704,1479,62
67,49,0.0,77.83667,0,0
68,48,0.0,87.64911,0,0
69,6,0.0,37.500465,0,0
70,3,0.0,121.11282,1253,260
71,5,0.0,37.691067,0,1477
72,4,0.0,16.308506,0,1504
73,40,0.0,129.78218,0,0
74,33,0.0,100.153465,0,0
75,33,0.0,91.9011,4,1489
76,12,0.0,36.895473,0,1522
77,20,0.0,177.98404,0,0
78,22,0.0,3.1053102,0,1519
79,3,0.0,130.7511,1341,185
80,3,0.0,119.90195,0,0
81,21,0.0,29.320044,0,1524
82,31,0.0,126.02015,1478,62
83,1,0.0,39.1312,0,0
84,1,0.0,83.48171,1175,253
85,29,0.0,4.8593445,0,0
86,1,0.0,50.168526,0,0
87,2,0.0,8.907358,0,1541
88,26,0.0,42.145683,0,0
89,38,0.0,0.53677267,0,1528
90,16,0.0,185.24158,1440,66
91,20,0.0,248.17299,1446,20
92,1,0.0,18.281454,0,0
93,18,0.0,73.42265,0,0
94,8,0.0,84.32078,0,0
95,39,0.0,142.8671,1334,113
