Id,Type,ProductionPrice,SellingPrice,Stock,Sales
0,38,0.0,0.7357588,0,1505
1,28,0.0,12.95985,0,1510
2,17,0.0,61.177143,28,1464
3,15,0.0,163.98909,1522,19
4,8,0.0,48.533585,14,1494
5,38,0.0,75.52648,1416,19
6,35,0.0,23.92997,1463,15
7,31,0.0,10.373249,0,1499
8,21,0.0,226.32605,1484,17
9,19,0.0,64.402504,1,1521
10,37,0.0,48.68091,16,1461
11,20,0.0,207.04776,1468,10
12,39,0.0,150.72888,1522,13
13,22,0.0,1.6137518,15,1463
14,40,0.0,110.62243,1206,277
15,25,0.0,14.612209,0,1502
16,38,0.0,56.59757,1343,166
17,19,0.0,242.83644,1529,8
18,18,0.0,7.8199263,1142,374
19,47,0.0,0.7634625,0,0
20,30,0.0,51.865936,1479,15
21,27,0.0,17.151268,0,1483
22,20,0.0,103.18652,1348,146
23,2,0.0,24.716314,1421,67
24,8,0.0,87.22,1307,156
25,12,0.0,40.18616,1439,63
26,28,0.0,23.099222,1143,324
27,14,0.0,27.538458,1263,220
28,44,0.0,25.46029,0,1454
29,24,0.0,50.158405,30,1473
30,29,0.0,149.67357,1470,17
31,15,0.0,47.787216,0,1497
32,37,0.0,9.707081,0,1487
33,25,0.0,80.29088,1512,25
34,33,0.0,35.375393,1272,209
35,10,0.0,49.112293,36,1484
36,38,0.0,92.46223,1478,10
37,19,0.0,47.460117,0,1502
38,21,0.0,269.83447,1546,6
39,17,0.0,185.89996,1458,11
40,32,0.0,158.76642,1510,13
41,40,0.0,52.763256,0,1525
42,49,0.0,3.5957613,0,1510
43,15,0.0,247.57384,1501,6
44,44,0.0,109.15411,1472,15
45,24,0.0,56.540855,29,1448
46,33,0.0,34.99051,1214,267
47,3,0.0,2.9784484,0,1504
48,48,0.0,251.68207,1529,8
49,47,0.0,17.463438,1459,33
50,24,0.0,40.602528,0,0
51,49,0.0,253.28267,1469,13
52,41,0.0,10.251238,0,1481
53,24,0.0,39.615345,0,1492
54,34,0.0,92.93025,35,1440
55,18,0.0,0.690449,0,1454
56,42,0.0,2.8568273,0,1497
57,47,0.0,6.8273253,0,1506
58,5,0.0,196.53436,1412,14
59,4,0.0,67.21357,1395,64
60,20,0.0,10.955716,0,1480
61,13,0.0,145.7825,1488,18
