Id,Type,ProductionPrice,SellingPrice,Stock,Sales
0,47,0.0,183.6339,1516,18
1,30,0.0,18.346882,13,1483
2,44,0.0,4.4920154,0,1488
3,33,0.0,183.93686,1468,13
4,33,0.0,89.61528,42,1449
5,47,0.0,206.18336,1455,15
6,12,0.0,33.074066,31,1507
7,10,0.0,8.41351,0,1517
8,42,0.0,29.241703,0,1452
9,5,0.0,208.45045,1466,15
10,10,0.0,67.14788,0,0
11,37,0.0,34.13793,1380,135
12,40,0.0,31.106281,21,1443
13,19,0.0,41.892082,15,1493
14,5,0.0,15.997453,0,1543
15,49,0.0,21.690193,0,1465
16,47,0.0,14.074162,0,1480
17,36,0.0,35.369617,1486,68
18,22,0.0,51.96254,1492,1
19,30,0.0,35.57886,1452,55
20,27,0.0,30.354815,0,0
21,9,0.0,166.5225,1468,18
22,28,0.0,52.77994,1508,15
23,19,0.0,63.65944,1467,63
24,7,0.0,17.521912,0,1510
25,37,0.0,56.639496,1487,2
26,19,0.0,57.454998,1219,224
27,19,0.0,61.373318,1408,128
28,7,0.0,87.88267,1326,151
29,22,0.0,28.61355,1124,347
30,18,0.0,56.76393,0,1503
31,35,0.0,184.93059,1453,17
32,30,0.0,24.52419,28,1478
33,43,0.0,122.94752,1428,58
34,37,0.0,13.924184,0,1475
35,24,0.0,40.51057,1448,9
36,41,0.0,7.853244,0,1497
37,36,0.0,23.649595,28,1457
38,14,0.0,12.191782,0,1463
39,37,0.0,40.495434,1469,31
40,25,0.0,197.54698,1491,12
41,40,0.0,43.417206,672,811
42,13,0.0,46.4208,549,883
43,18,0.0,130.79364,1463,26
44,10,0.0,34.448303,1361,164
45,14,0.0,54.373924,1364,168
46,37,0.0,34.53786,1389,126
47,34,0.0,6.9908805,0,0
48,46,0.0,189.11327,1461,18
49,43,0.0,19.83143,0,1479
50,36,0.0,21.189503,24,1483
51,44,0.0,49.991764,5,1541
52,29,0.0,71.10501,20,1462
53,24,0.0,18.418613,24,1455
54,30,0.0,16.186438,0,1500
55,23,0.0,131.45612,1512,13
56,48,0.0,70.216354,270,1241
57,46,0.0,207.03944,1545,11
58,39,0.0,6.801408,487,1045
59,48,0.0,125.017166,1427,15
60,9,0.0,38.41883,0,1501
61,2,0.0,89.95407,1430,33
62,44,0.0,103.96825,1472,23
63,24,0.0,11.360374,0,1495
64,49,0.0,44.582275,1169,357
65,14,0.0,41.0015,26,1481
66,24,0.0,8.968139,0,1468
67,48,0.0,86.54704,1381,115
68,25,0.0,64.63892,16,1456
69,24,0.0,15.661545,3,1485
70,32,0.0,3.7603226,0,1494
71,33,0.0,243.07153,1472,6
72,23,0.0,114.19408,1463,13
73,31,0.0,26.039988,0,1471
74,48,0.0,68.93187,43,1439
75,46,0.0,176.2655,1475,24
76,23,0.0,61.964592,27,1473
77,29,0.0,53.691174,2,1511
78,3,0.0,40.09267,0,1529
79,20,0.0,142.24942,1428,8
80,19,0.0,52.510597,91,1457
81,15,0.0,45.124954,39,1464
82,37,0.0,6.045623,0,1520
83,44,0.0,37.757027,0,1494
84,35,0.0,51.676823,3,1494
85,39,0.0,4.5113754,0,1546
86,27,0.0,20.318983,1,1513
87,45,0.0,202.40007,1496,6
88,28,0.0,57.364075,1513,2
89,42,0.0,88.698044,1290,238
90,38,0.0,246.10484,1487,8
91,42,0.0,107.190605,1491,16
92,38,0.0,48.716953,1,1526
93,35,0.0,83.9535,14,1485
94,37,0.0,33.963398,1304,157
95,27,0.0,54.716743,321,1167
96,31,0.0,93.940674,1104,374
97,36,0.0,9.169574,0,1567
98,40,0.0,28.274572,0,1522
99,0,0.0,6.7434278,0,1504
100,6,0.0,140.15916,1314,205
101,33,0.0,202.05832,1461,14
102,1,0.0,40.64059,38,1484
103,13,0.0,43.878998,69,1389
104,43,0.0,63.376865,1,1527
105,31,0.0,144.05695,1430,60
106,47,0.0,198.85616,1478,12
107,29,0.0,28.570032,0,0
