Id,Type,ProductionPrice,SellingPrice,Stock,Sales
0,5,0.0,45.85407,0,2021
1,3,0.0,63.958805,31,2041
2,9,0.0,34.385033,0,1993
3,27,0.0,46.298733,1989,20
4,26,0.0,63.27605,1983,26
5,7,0.0,16.035276,14,1940
6,32,0.0,73.62657,1933,72
7,22,0.0,6.0163784,0,1961
8,29,0.0,26.757898,0,1980
9,22,0.0,0.80108005,0,2061
10,19,0.0,32.040825,1786,194
11,4,0.0,23.756458,1952,74
12,46,0.0,66.54932,38,1958
13,43,0.0,63.917763,1,2023
14,28,0.0,14.178493,0,2004
15,18,0.0,57.81462,1957,11
16,22,0.0,16.194725,1892,69
17,3,0.0,8.904828,0,1970
18,23,0.0,65.919174,1874,160
19,8,0.0,78.264404,1742,320
20,29,0.0,51.904373,4,1978
21,44,0.0,155.1177,1849,121
22,27,0.0,21.380577,17,1950
23,23,0.0,98.1793,1920,17
24,20,0.0,90.76538,37,2013
25,29,0.0,78.45307,1464,504
26,13,0.0,66.35973,27,2000
27,48,0.0,53.818398,1899,64
28,30,0.0,109.71164,0,0
29,46,0.0,9.562299,0,1976
30,7,0.0,33.08607,1978,19
31,24,0.0,22.088026,25,1959
32,1,0.0,10.710147,0,1994
33,1,0.0,23.830267,4,1998
34,13,0.0,143.6727,1974,13
35,29,0.0,122.149086,1946,15
36,27,0.0,47.49078,1965,22
37,26,0.0,25.743254,0,2021
38,14,0.0,127.024216,1978,12
39,13,0.0,8.088027,0,2022
40,13,0.0,22.278162,0,2000
41,36,0.0,127.61763,1961,73
42,39,0.0,25.994102,0,2025
43,32,0.0,82.477844,0,0
44,3,0.0,89.6628,1951,75
45,36,0.0,31.60803,0,2012
46,0,0.0,97.837654,1810,193
47,15,0.0,12.791712,0,1975
48,30,0.0,102.38018,1917,13
49,13,0.0,80.06992,35,1960
50,49,0.0,102.310905,2000,7
51,4,0.0,18.466553,1408,612
52,6,0.0,1.017324,0,1955
53,29,0.0,87.8132,1797,170
54,7,0.0,17.502186,21,1981
55,20,0.0,34.875675,0,2015
56,45,0.0,44.464096,1943,11
57,36,0.0,191.69838,1952,10
58,29,0.0,153.30096,2000,4
59,25,0.0,53.019917,0,0
60,10,0.0,55.331272,0,2044
61,46,0.0,127.6153,2000,12
62,5,0.0,31.418404,0,1968
63,15,0.0,58.7594,34,1984
64,48,0.0,19.896864,0,2027
65,38,0.0,42.50671,0,2019
66,30,0.0,44.494205,26,1959
67,38,0.0,215.23718,1975,6
68,30,0.0,76.067276,1935,73
69,42,0.0,10.324522,0,2014
70,26,0.0,65.61064,2000,21
71,35,0.0,40.332962,20,1931
72,32,0.0,84.74507,1960,20
73,37,0.0,142.59294,2000,6
74,20,0.0,201.04462,1951,10
75,41,0.0,99.881714,1973,62
76,14,0.0,31.40525,0,2048
77,16,0.0,8.4293585,0,1962
78,17,0.0,210.59506,1979,7
79,1,0.0,32.393284,29,1965
80,36,0.0,95.40623,714,1242
81,10,0.0,162.83821,1948,17
82,4,0.0,6.96808,0,1986
83,17,0.0,261.1095,1990,4
84,3,0.0,82.947105,1905,74
85,35,0.0,91.99044,1984,6
86,10,0.0,209.79187,2000,6
87,30,0.0,7.579876,0,0
88,14,0.0,117.45572,1955,20
89,6,0.0,33.21756,1967,17
90,18,0.0,47.665154,2000,20
91,46,0.0,44.16849,10,1995
92,16,0.0,94.56253,1977,18
93,10,0.0,185.7997,1993,12
94,40,0.0,44.042675,1959,27
95,33,0.0,118.039055,2000,14
96,7,0.0,3.311385,0,1973
97,5,0.0,183.75266,0,0
98,8,0.0,140.30652,1987,12
99,19,0.0,16.301956,0,2019
100,47,0.0,0.039173316,0,2033
101,20,0.0,165.00536,1963,13
102,21,0.0,5.1326175,0,1977
103,39,0.0,119.84577,0,0
104,16,0.0,9.222482,0,1944
105,2,0.0,11.379666,0,2009
106,15,0.0,133.8718,2000,9
107,2,0.0,41.872944,30,1897
108,46,0.0,5.398114,0,2027
109,36,0.0,11.552657,0,1995
110,8,0.0,16.196896,0,1984
111,41,0.0,128.38303,2000,16
112,33,0.0,5.0204544,0,1988
113,31,0.0,17.141155,0,1975
114,25,0.0,44.64332,33,1967
115,22,0.0,0.9210216,0,2002
116,47,0.0,0.99242675,0,1975
117,33,0.0,58.481697,28,1961
118,33,0.0,61.017525,33,1933
119,46,0.0,23.333372,0,1974
120,4,0.0,19.945482,1761,210
121,36,0.0,156.8508,2000,13
122,35,0.0,104.28486,1951,11
123,9,0.0,116.55043,1949,9
124,0,0.0,153.75443,1981,11
125,26,0.0,2.4277625,0,1974
126,20,0.0,78.14035,33,1931
127,20,0.0,178.23958,2000,17
128,7,0.0,22.582699,557,1470
129,0,0.0,161.49454,2000,12
130,38,0.0,23.232649,0,2004
131,28,0.0,35.709698,1897,53
132,43,0.0,169.27414,1984,12
133,22,0.0,15.202372,1858,112
134,23,0.0,99.4823,0,0
135,47,0.0,1.996779,11,1921
136,32,0.0,115.296265,1957,9
137,46,0.0,46.007336,17,2021
138,6,0.0,1.9710683,0,2008
139,14,0.0,86.60048,1782,201
140,12,0.0,3.9939816,0,1985
141,46,0.0,8.628398,0,2038
142,41,0.0,137.35318,1971,14
143,46,0.0,125.70344,1965,13
144,35,0.0,98.975266,1962,15
145,41,0.0,8.221046,0,1917
146,17,0.0,187.46686,1990,10
147,16,0.0,77.53264,1936,67
148,9,0.0,44.572124,26,2004
149,4,0.0,16.721544,26,1907
150,20,0.0,210.39716,2000,12
151,21,0.0,164.72511,1950,9
152,26,0.0,2.8675587,0,2026
153,20,0.0,259.45032,1989,7
154,47,0.0,0.42950094,0,2000
155,29,0.0,139.81999,1962,8
156,12,0.0,4.162193,0,1975
157,45,0.0,40.030605,1911,23
158,15,0.0,123.67251,2000,17
159,48,0.0,77.38408,2000,14
160,40,0.0,2.9044878,0,2012
161,2,0.0,90.39744,1989,10
162,48,0.0,20.211746,0,1980
163,28,0.0,44.34544,1937,14
164,23,0.0,51.102272,45,1957
165,26,0.0,9.073007,0,1973
166,36,0.0,215.43542,2000,8
167,43,0.0,13.538524,0,1958
168,42,0.0,29.34428,1317,671
169,48,0.0,69.59633,1965,16
170,8,0.0,80.93809,1870,170
171,28,0.0,16.186348,1,1961
172,24,0.0,6.0845633,0,2007
173,28,0.0,14.855765,0,1998
174,32,0.0,49.809376,37,1911
175,45,0.0,1.3735356,0,1994
176,18,0.0,42.55037,1952,66
177,43,0.0,209.38771,2000,9
178,49,0.0,80.39767,1951,17
179,48,0.0,28.949766,9,1995
180,12,0.0,14.765503,1984,15
181,3,0.0,73.61439,1731,319
182,29,0.0,57.187,23,1966
183,48,0.0,35.825222,26,1997
184,37,0.0,115.4362,1994,17
185,26,0.0,25.751705,0,2037
186,29,0.0,163.96828,2000,9
187,17,0.0,118.125,1832,233
188,1,0.0,5.8035917,0,2027
189,48,0.0,71.66208,1914,10
190,20,0.0,217.81279,1935,8
191,48,0.0,75.3565,1975,14
192,16,0.0,78.50291,1896,69
193,1,0.0,49.22556,1858,111
194,16,0.0,75.42591,1928,104
195,21,0.0,20.367952,0,1976
196,0,0.0,150.25136,2000,15
197,1,0.0,51.699837,1898,63
198,5,0.0,147.06096,1932,18
199,28,0.0,33.214703,1932,86
200,49,0.0,41.521866,30,1929
201,29,0.0,170.59781,1969,10
202,15,0.0,109.088554,1995,20
203,29,0.0,66.80594,24,1932
204,43,0.0,283.91653,1965,2
205,1,0.0,50.22267,1988,74
206,36,0.0,214.31604,1969,6
207,17,0.0,182.22856,0,0
208,27,0.0,4.7189355,0,2007
209,16,0.0,77.13337,1914,125
210,15,0.0,140.3365,1976,8
211,43,0.0,268.4731,2000,5
212,27,0.0,35.98343,1876,145
213,45,0.0,12.998703,0,1972
214,19,0.0,15.874709,0,2031
215,42,0.0,45.721237,1979,15
216,40,0.0,41.05071,1887,77
217,33,0.0,119.76887,1977,10
218,10,0.0,77.216354,34,1975
219,2,0.0,97.64523,1947,8
220,18,0.0,15.977079,0,2008
221,36,0.0,140.56313,1983,15
222,43,0.0,122.11108,1821,165
223,38,0.0,240.24127,2000,6
224,22,0.0,12.564554,27,1939
225,20,0.0,23.65613,0,2010
226,13,0.0,102.8714,1849,171
227,18,0.0,23.505207,20,1962
228,30,0.0,22.941132,0,1980
229,37,0.0,134.26964,1998,12
230,46,0.0,17.932121,0,2029
231,12,0.0,11.033767,1811,174
232,3,0.0,12.204314,0,1988
233,24,0.0,25.311506,1597,365
234,6,0.0,9.655247,0,1980
235,10,0.0,31.323215,0,2010
236,37,0.0,3.7040763,0,1966
237,24,0.0,23.910288,211,1765
238,11,0.0,54.421684,22,1965
239,11,0.0,63.193264,29,1981
240,29,0.0,126.490746,1976,15
241,35,0.0,16.980938,0,0
242,33,0.0,124.18158,1967,15
243,23,0.0,83.55461,1968,36
244,27,0.0,12.026531,0,2013
245,29,0.0,0.069810234,0,1985
246,11,0.0,52.86162,21,1981
247,3,0.0,114.3276,1981,11
248,32,0.0,114.61175,1961,8
249,42,0.0,25.992685,39,1961
250,32,0.0,63.291046,1870,163
251,10,0.0,38.513313,0,2005
252,12,0.0,5.2627544,0,1900
253,47,0.0,1.8529419,11,1989
