Id,Type,ProductionPrice,SellingPrice,Stock,Sales
0,40,0.0,111.06572,1485,16
1,47,0.0,18.958372,0,1510
2,43,0.0,84.08749,28,1487
3,40,0.0,51.5861,21,1444
4,42,0.0,109.30388,851,673
5,41,0.0,176.41873,1490,10
6,3,0.0,96.19068,1437,62
7,33,0.0,14.365783,30,1469
8,33,0.0,15.102546,0,0
9,46,0.0,24.762688,1,1470
10,9,0.0,17.27272,0,1445
11,21,0.0,153.29037,1357,119
12,0,0.0,19.380459,0,1519
13,15,0.0,212.13457,1483,8
14,24,0.0,1.4652706,0,1498
15,8,0.0,3.9842381,0,1470
16,41,0.0,15.0560665,0,1536
17,16,0.0,99.94159,836,678
18,1,0.0,101.073784,0,0
19,28,0.0,133.80531,1486,13
20,15,0.0,30.843498,0,1525
21,33,0.0,20.645498,1436,54
22,0,0.0,131.50912,1397,66
23,3,0.0,79.6123,1247,264
24,9,0.0,18.757751,0,1501
25,35,0.0,72.381676,17,1489
26,43,0.0,6.4415584,0,1490
27,39,0.0,8.979054,0,1526
28,20,0.0,119.76923,1430,25
29,40,0.0,104.886894,1477,21
30,38,0.0,2.6191108,0,1528
31,14,0.0,112.80225,1383,120
32,28,0.0,129.14249,1463,17
33,9,0.0,103.8644,1387,67
34,48,0.0,2.922399,0,1487
35,20,0.0,147.90668,1472,13
36,4,0.0,174.27481,1446,11
37,10,0.0,35.570473,1364,173
38,45,0.0,95.68029,458,1104
39,15,0.0,130.00592,1353,164
40,24,0.0,29.489603,0,1533
41,15,0.0,109.37296,0,0
42,17,0.0,62.204376,33,1437
43,24,0.0,51.346603,33,1473
44,19,0.0,147.46432,0,0
45,34,0.0,42.603367,1475,29
46,38,0.0,12.767567,0,1523
47,16,0.0,47.644043,0,1520
48,30,0.0,12.8201885,0,1515
49,0,0.0,218.98598,1485,9
50,27,0.0,91.83258,1328,164
51,1,0.0,101.13507,1436,69
52,22,0.0,54.547424,1475,19
53,48,0.0,36.73517,1487,58
54,35,0.0,88.41922,37,1438
55,44,0.0,185.4355,1529,20
56,49,0.0,1.1473095,0,1522
57,6,0.0,40.029415,895,563
58,13,0.0,16.091143,0,1487
59,12,0.0,205.91975,1508,9
60,33,0.0,15.972536,945,513
61,44,0.0,135.56073,1447,70
62,33,0.0,15.117307,31,1490
63,3,0.0,93.51343,1404,66
64,18,0.0,66.13523,1387,120
65,27,0.0,138.22679,1468,11
66,12,0.0,53.675762,0,1512
67,31,0.0,51.860043,1,1519
68,28,0.0,145.77643,1482,9
69,38,0.0,24.837786,29,1444
70,8,0.0,7.039491,0,1503
71,7,0.0,42.40505,1347,128
72,2,0.0,201.7305,1479,13
73,45,0.0,81.47259,32,1494
74,35,0.0,234.13268,1487,8
75,34,0.0,47.86348,1452,17
76,24,0.0,65.76184,1310,205
77,22,0.0,39.67967,1381,115
78,36,0.0,89.13058,1511,9
79,40,0.0,35.70087,0,1546
80,39,0.0,149.99675,1452,28
81,0,0.0,81.34129,39,1471
82,8,0.0,5.6063104,0,1457
83,21,0.0,236.6043,1467,11
84,16,0.0,58.03687,0,1508
85,23,0.0,151.01746,1399,55
86,47,0.0,146.21127,1350,169
87,46,0.0,8.671509,0,1550
88,26,0.0,41.56002,1323,159
89,47,0.0,49.19958,0,0
90,44,0.0,19.34778,0,1502
91,37,0.0,1.0553706,0,1449
92,26,0.0,12.900441,0,1547
93,1,0.0,113.61396,1490,23
94,17,0.0,177.31863,1496,9
95,38,0.0,24.802378,28,1489
96,30,0.0,15.442556,0,1495
97,40,0.0,66.37319,0,0
98,18,0.0,12.244277,0,1516
99,18,0.0,85.38782,1495,21
100,48,0.0,28.57155,1221,249
101,28,0.0,148.28255,1481,7
102,7,0.0,18.61026,0,1436
