Id,Type,ProductionPrice,SellingPrice,Stock,Sales
0,27,0.0,2.737265,0,1309
1,19,0.0,112.97151,1271,16
2,19,0.0,74.40596,1140,166
3,17,0.0,61.418316,28,1285
4,31,0.0,113.74203,1260,18
5,33,0.0,22.03155,0,1312
6,38,0.0,26.503248,40,1285
7,24,0.0,92.55287,1259,22
8,39,0.0,5.687644,0,1260
9,31,0.0,55.58279,34,1294
10,30,0.0,227.02815,1300,3
11,17,0.0,44.966587,0,1325
12,1,0.0,115.63296,1316,13
13,47,0.0,106.126366,1187,152
14,33,0.0,111.22095,1243,67
15,4,0.0,98.32821,420,880
16,30,0.0,186.58755,1288,12
17,4,0.0,225.55296,1307,9
18,17,0.0,40.36991,0,1309
19,11,0.0,69.584595,1266,26
20,41,0.0,23.020947,30,1328
21,8,0.0,93.74632,1274,18
22,47,0.0,165.76581,1298,18
23,17,0.0,41.931755,0,1320
24,38,0.0,13.921646,0,1289
25,45,0.0,131.83295,1326,7
26,4,0.0,270.36118,1311,2
27,8,0.0,93.719246,1316,18
28,37,0.0,16.992188,0,1325
29,34,0.0,222.16995,1336,8
30,49,0.0,168.10373,1241,17
31,17,0.0,208.10353,1255,4
32,40,0.0,60.260525,0,1273
33,26,0.0,9.753571,35,1251
34,32,0.0,13.570511,0,1347
35,46,0.0,79.76548,32,1282
36,31,0.0,0.8876446,0,1288
37,19,0.0,50.395153,28,1281
38,18,0.0,222.08447,1311,5
39,0,0.0,37.83137,1314,13
40,43,0.0,0.6237531,0,1270
41,4,0.0,101.70418,709,588
42,20,0.0,180.6474,1276,11
43,12,0.0,11.287158,0,1274
44,27,0.0,10.454215,1164,123
45,28,0.0,4.82228,1300,11
46,2,0.0,32.606915,0,1278
47,43,0.0,0.95181465,0,1317
48,42,0.0,30.017658,25,1242
49,12,0.0,22.866032,25,1257
50,5,0.0,233.20602,1293,4
51,0,0.0,33.153313,1257,25
52,47,0.0,15.952503,0,1276
53,28,0.0,0.56364304,0,1306
54,29,0.0,170.77617,1295,6
55,26,0.0,9.699641,31,1289
56,9,0.0,88.08327,1292,10
57,18,0.0,170.49872,1261,9
58,47,0.0,146.11711,1277,19
59,46,0.0,154.29967,1308,22
60,15,0.0,45.49745,1,1235
61,13,0.0,125.63766,1320,9
62,41,0.0,39.88022,1244,75
63,41,0.0,38.040607,1227,63
64,40,0.0,142.87257,1232,58
65,22,0.0,13.903731,0,1335
66,34,0.0,229.56839,1290,1
67,41,0.0,10.548217,0,1292
68,20,0.0,176.19505,1271,10
69,49,0.0,194.74722,1276,10
70,26,0.0,7.8282647,19,1254
71,9,0.0,56.79626,1166,60
72,36,0.0,65.18413,26,1268
73,16,0.0,231.45427,1267,9
74,37,0.0,37.320442,0,1293
75,31,0.0,37.63152,0,1289
76,30,0.0,69.202545,28,1294
77,27,0.0,1.7786628,0,1316
78,14,0.0,45.12926,1098,191
79,35,0.0,142.60732,1298,8
80,2,0.0,22.996092,0,1298
81,27,0.0,11.520121,1212,64
82,23,0.0,35.85473,12,1295
83,47,0.0,3.9283228,0,1318
84,18,0.0,54.13588,0,1270
85,39,0.0,7.907467,0,1302
86,18,0.0,12.782922,0,1303
87,47,0.0,261.08282,1326,1
88,17,0.0,28.386429,0,1314
89,45,0.0,65.32217,37,1240
90,24,0.0,34.136646,0,1290
91,16,0.0,254.56436,1239,7
92,47,0.0,2.0854774,0,1310
93,5,0.0,206.497,1282,13
94,4,0.0,33.493217,0,1316
95,49,0.0,125.234406,1135,168
96,25,0.0,120.7683,1250,13
97,38,0.0,29.856356,935,362
98,46,0.0,205.95827,1306,7
99,46,0.0,237.29459,1326,5
100,13,0.0,110.68403,1270,19
101,16,0.0,182.57005,1263,22
102,43,0.0,1.2201829,0,1330
103,2,0.0,87.82026,28,1269
104,8,0.0,111.102165,1281,9
105,44,0.0,116.20056,921,381
106,7,0.0,30.775072,1279,24
107,13,0.0,96.56355,1304,19
108,3,0.0,120.7179,1287,17
109,47,0.0,60.955055,4,1255
110,36,0.0,174.43283,1316,14
111,2,0.0,24.200043,0,1287
112,13,0.0,74.524666,1142,177
113,3,0.0,145.59502,1272,8
114,31,0.0,123.429924,1244,13
115,5,0.0,71.00425,20,1268
116,7,0.0,4.267581,0,1310
117,26,0.0,10.760212,1008,283
118,7,0.0,4.215969,0,1296
119,6,0.0,138.64635,1240,62
120,19,0.0,55.03562,39,1315
121,19,0.0,17.082815,0,1343
122,20,0.0,84.578545,32,1239
123,13,0.0,22.707737,0,1317
124,39,0.0,22.64964,1298,26
125,7,0.0,32.310005,1296,28
126,17,0.0,101.42659,1174,117
127,5,0.0,15.111273,0,1333
128,12,0.0,30.273266,1129,148
129,10,0.0,6.0730214,0,1211
130,41,0.0,13.482614,0,1302
131,45,0.0,155.36673,1309,11
132,29,0.0,92.39295,1194,124
133,32,0.0,23.160643,993,343
134,20,0.0,14.484205,0,1314
135,25,0.0,24.657612,0,1319
136,48,0.0,0.40176135,0,1248
137,21,0.0,61.034187,0,1306
138,43,0.0,1.8324267,10,1292
139,33,0.0,172.76619,1305,7
140,49,0.0,219.66862,1239,11
141,24,0.0,68.44746,994,316
142,34,0.0,180.91228,1320,17
143,44,0.0,39.640667,0,1292
144,14,0.0,9.38982,0,1298
145,19,0.0,129.97832,1274,10
146,24,0.0,68.0548,1004,300
147,7,0.0,25.374296,1164,155
148,33,0.0,86.32913,967,317
149,14,0.0,28.084433,5,1249
150,7,0.0,7.840452,0,1294
151,30,0.0,127.52138,1231,65
152,43,0.0,1.985565,20,1316
153,9,0.0,9.96489,0,1325
154,42,0.0,33.911427,242,1070
155,13,0.0,53.656532,29,1238
156,28,0.0,2.4972858,1,1261
157,26,0.0,8.913013,24,1272
158,21,0.0,151.56264,1289,21
159,46,0.0,113.04438,1120,174
160,15,0.0,99.232376,1238,56
161,24,0.0,21.526882,0,1317
162,39,0.0,4.453548,0,1322
163,45,0.0,91.888985,1208,78
164,19,0.0,131.0936,1288,9
165,19,0.0,56.118675,36,1236
166,12,0.0,1.1518301,0,1266
167,32,0.0,14.29825,0,1304
168,19,0.0,99.37768,1294,18
169,5,0.0,93.03118,39,1225
