Id,Type,ProductionPrice,SellingPrice,Stock,Sales
0,37,0.0,51.044464,507,991
1,44,0.0,13.886201,0,1484
2,21,0.0,14.709752,0,1503
3,43,0.0,42.291126,397,1092
4,15,0.0,95.66801,197,1331
5,42,0.0,256.8122,901,608
6,0,0.0,18.447807,7,1530
7,48,0.0,62.487923,403,1070
8,22,0.0,42.434307,409,1087
9,43,0.0,46.81579,453,1031
10,39,0.0,55.779526,0,0
11,36,0.0,13.967251,4,1467
12,7,0.0,90.44529,729,811
13,17,0.0,231.63057,777,661
14,21,0.0,127.91668,756,759
15,47,0.0,125.405846,761,760
16,20,0.0,218.2024,908,598
17,8,0.0,78.29195,420,1050
18,25,0.0,48.228287,554,964
19,24,0.0,10.5808,2,1493
20,16,0.0,0.64593166,0,1482
21,31,0.0,20.700462,0,1480
22,18,0.0,101.23164,718,800
23,45,0.0,69.00513,690,816
24,48,0.0,14.931338,0,1521
25,0,0.0,12.450906,1,1527
26,17,0.0,118.954796,540,943
27,41,0.0,48.74733,356,1187
28,38,0.0,212.78523,945,575
29,30,0.0,61.987762,337,1118
30,17,0.0,27.797712,0,1495
31,5,0.0,35.00408,0,1518
32,36,0.0,27.32241,322,1144
33,2,0.0,159.98239,730,744
34,46,0.0,120.92869,628,825
35,2,0.0,83.35528,441,1033
36,12,0.0,68.095055,534,978
37,35,0.0,126.51757,833,711
38,24,0.0,14.500019,52,1453
39,11,0.0,10.496502,0,1521
40,47,0.0,92.64285,559,930
41,36,0.0,29.924974,394,1087
42,27,0.0,60.3648,639,836
43,32,0.0,22.395628,67,1428
44,1,0.0,51.214043,163,1370
45,8,0.0,52.84723,7,1507
46,24,0.0,18.650936,171,1316
47,45,0.0,4.004598,0,1555
48,5,0.0,65.37417,250,1259
49,35,0.0,99.71648,776,749
50,40,0.0,238.28802,816,674
51,8,0.0,8.907439,0,1482
52,3,0.0,104.28074,557,904
53,23,0.0,3.1908052,0,0
54,35,0.0,146.04968,822,656
55,7,0.0,45.403717,6,1474
56,10,0.0,10.6645155,1,1538
57,37,0.0,81.59452,689,795
58,20,0.0,146.78055,0,0
59,23,0.0,45.249664,368,1168
60,48,0.0,36.750015,182,1301
61,37,0.0,66.77058,573,917
62,17,0.0,116.68711,562,969
63,10,0.0,23.213633,134,1395
64,8,0.0,18.266148,0,1500
65,10,0.0,16.280228,4,1502
66,43,0.0,20.919338,3,1454
67,2,0.0,155.31747,755,753
68,7,0.0,114.28323,691,809
69,4,0.0,6.4636707,21,1487
70,6,0.0,40.34289,175,1305
71,7,0.0,62.312782,0,0
72,26,0.0,142.75035,0,0
73,30,0.0,68.77515,527,973
74,28,0.0,73.60647,541,949
75,3,0.0,159.11092,787,759
76,19,0.0,45.206924,395,1086
77,33,0.0,158.42545,787,698
78,12,0.0,32.760265,0,1521
79,42,0.0,265.89413,884,619
80,44,0.0,137.37198,692,836
81,23,0.0,29.099081,1,1536
82,7,0.0,43.78709,3,1494
83,29,0.0,1.2111429,0,1503
84,8,0.0,126.393105,639,854
85,4,0.0,4.4280734,28,1486
86,19,0.0,6.2697573,0,1502
87,39,0.0,15.2591095,0,1484
88,31,0.0,34.580704,2,1515
89,12,0.0,33.11005,1,1525
90,41,0.0,54.191917,473,1027
91,37,0.0,6.6709704,0,1531
92,29,0.0,2.1018422,0,1503
93,28,0.0,62.77428,376,1099
94,8,0.0,29.218336,0,1486
95,1,0.0,19.714828,0,1525
96,39,0.0,18.74243,0,1454
97,37,0.0,36.204784,97,1400
98,39,0.0,54.446926,441,1024
99,5,0.0,100.59791,696,839
100,46,0.0,37.736103,4,1512
101,48,0.0,4.101617,0,1505
102,43,0.0,46.01658,388,1085
103,22,0.0,10.107931,0,1540
104,28,0.0,131.72813,819,686
105,11,0.0,72.0794,438,1090
106,23,0.0,60.165062,547,956
107,21,0.0,114.59589,707,818
108,36,0.0,32.487194,455,1061
109,2,0.0,8.416728,0,1460
110,20,0.0,86.41576,546,953
111,31,0.0,34.969685,0,1469
112,13,0.0,10.227926,0,1476
113,17,0.0,57.140972,0,1538
114,5,0.0,34.99836,0,1516
115,14,0.0,31.045889,0,1507
116,47,0.0,152.12349,699,767
117,13,0.0,25.83935,502,1007
118,16,0.0,10.952346,1,1478
119,23,0.0,73.0375,527,936
120,22,0.0,26.265455,0,0
121,42,0.0,283.72546,936,590
122,0,0.0,13.51419,3,1485
123,4,0.0,5.9385324,51,1483
124,4,0.0,1.4419863,0,1498
125,6,0.0,59.42088,444,1063
126,34,0.0,34.72245,0,1490
127,6,0.0,73.06885,611,928
128,28,0.0,50.443058,34,1484
129,27,0.0,25.668669,86,1424
130,9,0.0,71.50004,406,1080
131,48,0.0,13.359842,0,1515
132,32,0.0,24.224674,118,1420
133,40,0.0,169.99457,0,0
134,16,0.0,0.10891817,0,1509
135,35,0.0,63.16712,543,982
136,49,0.0,14.509663,0,0
137,40,0.0,121.18789,525,963
138,20,0.0,210.58844,938,547
139,29,0.0,1.4402012,0,1481
140,33,0.0,58.067898,184,1329
141,12,0.0,74.50246,659,877
142,21,0.0,45.812023,2,1491
143,25,0.0,16.890781,1,1543
144,21,0.0,17.538973,0,1521
145,36,0.0,23.299747,260,1239
146,10,0.0,9.084,0,1442
147,33,0.0,16.445179,0,1557
148,21,0.0,66.58414,89,1379
149,0,0.0,15.775617,0,1512
150,15,0.0,161.905,626,848
