Id,Type,ProductionPrice,SellingPrice,Stock,Sales
0,48,0.0,134.52896,14,1474
1,44,0.0,20.775776,0,1494
2,19,0.0,38.991783,0,0
3,23,0.0,27.912409,0,1518
4,8,0.0,265.95874,1450,16
5,1,0.0,174.7849,780,716
6,20,0.0,90.232025,0,1451
7,48,0.0,93.23448,0,1510
8,22,0.0,59.13887,0,1499
9,21,0.0,184.48035,0,0
10,48,0.0,85.72396,0,1514
11,27,0.0,92.6186,0,1511
12,47,0.0,70.89927,0,1516
13,34,0.0,189.0306,876,613
14,3,0.0,69.810104,0,1470
15,9,0.0,211.46478,1272,268
16,1,0.0,218.41447,1421,70
17,4,0.0,1.2949425,0,1481
18,49,0.0,26.401209,0,1478
19,19,0.0,181.99268,1083,408
20,40,0.0,3.34034,0,1513
21,35,0.0,91.31833,18,1513
22,26,0.0,19.256342,0,1495
23,33,0.0,126.81259,1254,232
24,8,0.0,89.61383,0,1518
25,5,0.0,4.6185427,0,1482
26,44,0.0,1.1337202,0,1552
27,7,0.0,75.17508,0,1474
28,15,0.0,157.19081,21,1432
29,33,0.0,83.16541,8,1505
30,39,0.0,138.50249,25,1480
31,10,0.0,169.3013,32,1422
32,46,0.0,73.354614,47,1443
33,41,0.0,192.89801,777,689
34,49,0.0,128.10535,1,1493
35,3,0.0,109.09808,0,1536
36,24,0.0,82.15318,0,1484
37,44,0.0,38.458855,23,1445
38,16,0.0,198.47952,1317,168
39,29,0.0,14.548829,0,0
40,14,0.0,108.97068,1505,17
41,3,0.0,221.81213,1487,17
42,36,0.0,9.486773,0,1462
43,3,0.0,153.30505,30,1487
44,2,0.0,76.790565,1102,362
45,12,0.0,112.227875,21,1470
46,14,0.0,64.6003,1,1522
47,34,0.0,33.278175,0,1508
48,20,0.0,99.4217,0,0
49,47,0.0,137.29988,2,1523
50,23,0.0,2.4624288,0,1520
51,48,0.0,190.52516,1094,436
52,37,0.0,106.52547,5,1518
53,49,0.0,119.34107,0,1464
54,24,0.0,229.32576,1395,117
55,40,0.0,0.53422886,0,1523
56,1,0.0,139.94803,17,1479
57,34,0.0,253.18019,1498,10
58,44,0.0,20.986422,0,1470
59,31,0.0,140.69508,1289,216
60,48,0.0,78.5945,0,1512
61,23,0.0,47.709717,0,1481
62,31,0.0,57.92368,0,1487
63,49,0.0,235.72234,0,0
64,49,0.0,51.22784,0,1545
65,10,0.0,15.395388,0,1460
66,32,0.0,73.48082,0,1484
67,18,0.0,4.6085334,0,1494
68,49,0.0,212.41927,252,1257
69,5,0.0,3.8710084,0,1494
70,33,0.0,29.050383,0,1542
71,47,0.0,132.66826,0,1515
72,38,0.0,1.0280696,0,1421
73,17,0.0,235.03741,1372,118
74,7,0.0,182.67473,340,1215
75,11,0.0,198.11444,1424,65
76,46,0.0,30.757692,0,1551
77,2,0.0,15.374686,0,1532
78,49,0.0,20.194656,0,1557
79,26,0.0,92.07001,1001,518
80,47,0.0,199.91037,457,1044
81,33,0.0,68.81862,0,1548
82,43,0.0,12.591574,0,0
83,25,0.0,47.03178,0,1518
84,37,0.0,154.5892,1111,360
85,35,0.0,20.989141,0,1559
86,14,0.0,50.972,0,1533
87,18,0.0,7.3782268,0,1516
