Id,Type,ProductionPrice,SellingPrice,Stock,Sales
0,12,0.0,78.51277,1517,9
1,40,0.0,46.655823,1177,310
2,8,0.0,116.214676,1275,270
3,44,0.0,93.37383,1494,15
4,25,0.0,3.9896033,0,1492
5,5,0.0,193.33788,1498,17
6,7,0.0,151.44746,1479,12
7,23,0.0,120.224434,1349,160
8,42,0.0,91.31257,1455,19
9,34,0.0,2.9416122,14,1459
10,8,0.0,146.6616,1439,66
11,37,0.0,31.368507,1418,70
12,47,0.0,31.631586,0,1494
13,41,0.0,112.57119,1489,23
14,30,0.0,50.120754,32,1500
15,48,0.0,132.44913,1494,17
16,49,0.0,14.56325,12,1527
17,4,0.0,73.38022,23,1446
18,23,0.0,97.4946,782,786
19,11,0.0,73.5986,41,1424
20,22,0.0,62.69897,1347,151
21,40,0.0,21.668556,0,1535
22,36,0.0,208.90958,1456,6
23,18,0.0,191.82495,1458,12
24,6,0.0,53.026592,1170,310
25,0,0.0,120.22212,1219,277
26,25,0.0,11.93421,0,1549
27,14,0.0,90.60961,1354,110
28,8,0.0,151.83282,1470,18
29,11,0.0,89.94507,1063,458
30,48,0.0,116.57616,1468,24
31,1,0.0,218.33032,1492,9
32,37,0.0,17.245955,1,1511
33,0,0.0,82.895676,33,1499
34,11,0.0,7.6567135,0,1534
35,0,0.0,127.95698,1307,205
36,0,0.0,187.3634,0,0
37,19,0.0,121.85385,0,0
38,49,0.0,27.5364,0,0
39,49,0.0,24.528698,1345,161
40,41,0.0,171.26547,1500,9
41,24,0.0,79.60992,0,0
42,42,0.0,79.01628,1450,27
43,13,0.0,269.28946,1528,3
44,23,0.0,104.947205,1091,426
45,37,0.0,16.68542,1,1501
46,33,0.0,35.79481,1448,22
47,5,0.0,31.418478,0,1479
48,31,0.0,203.35564,1499,4
49,4,0.0,187.93077,1523,15
50,17,0.0,8.120003,0,1477
51,36,0.0,72.84412,34,1469
52,7,0.0,6.581859,0,1494
53,22,0.0,26.34488,0,1543
54,45,0.0,118.000175,1467,8
55,15,0.0,215.8133,1467,11
56,45,0.0,71.799446,1424,116
57,22,0.0,58.53524,0,0
58,3,0.0,10.275068,0,1526
59,10,0.0,43.873264,0,1495
60,45,0.0,85.46389,1491,15
61,31,0.0,98.374054,1253,256
62,24,0.0,71.35772,1016,509
63,33,0.0,0.42715743,0,1486
64,14,0.0,14.452143,0,1493
65,1,0.0,262.28754,1504,7
66,14,0.0,36.28733,0,1481
67,2,0.0,69.40883,36,1496
68,33,0.0,31.560644,1379,68
69,33,0.0,33.78989,1441,59
70,16,0.0,108.24511,1489,12
71,44,0.0,6.6883388,0,1461
72,13,0.0,184.3611,1486,18
73,4,0.0,68.93638,30,1463
74,29,0.0,8.535744,0,1503
75,6,0.0,63.379387,1447,120
76,36,0.0,208.07568,1512,8
77,9,0.0,80.09938,897,617
78,22,0.0,41.302048,28,1468
79,22,0.0,99.24149,1504,8
80,21,0.0,26.750206,1499,11
81,39,0.0,10.036791,14,1526
82,38,0.0,236.16618,1499,8
83,5,0.0,230.35141,1474,7
84,43,0.0,35.05487,90,1421
85,24,0.0,143.66605,1477,11
86,49,0.0,30.108603,1452,62
87,13,0.0,5.974008,0,1517
88,2,0.0,196.12462,1478,7
89,32,0.0,4.7461467,0,1542
90,44,0.0,90.30948,1510,17
91,36,0.0,64.799355,19,1464
92,34,0.0,3.3671784,1222,271
93,4,0.0,205.68175,1547,13
94,38,0.0,82.756065,0,0
95,41,0.0,29.01293,0,0
96,48,0.0,34.363518,0,1505
97,7,0.0,140.79768,1498,20
98,14,0.0,23.991957,0,1493
99,35,0.0,6.33373,0,1531
100,8,0.0,38.840645,0,1509
101,1,0.0,233.47728,1493,8
102,27,0.0,37.888817,1474,16
103,43,0.0,35.338375,165,1345
104,1,0.0,8.0471115,0,1530
105,13,0.0,11.13535,0,1531
106,32,0.0,101.21386,1327,172
107,40,0.0,6.0900755,0,1514
108,8,0.0,165.29478,1503,17
109,26,0.0,55.076916,39,1491
110,4,0.0,163.07138,1490,25
111,44,0.0,85.680695,1493,23
112,40,0.0,15.151091,0,1509
113,18,0.0,224.27501,1469,10
114,35,0.0,29.605333,1382,108
115,7,0.0,165.29881,1504,12
