Id,Type,ProductionPrice,SellingPrice,Stock,Sales
0,30,0.0,158.74133,1024,958
1,24,0.0,244.25551,1235,775
2,3,0.0,41.150692,0,2029
3,23,0.0,116.35545,905,1133
4,4,0.0,186.82349,1101,891
5,24,0.0,101.60081,650,1329
6,14,0.0,61.276638,46,1888
7,12,0.0,70.16379,598,1414
8,32,0.0,7.069011,0,2002
9,5,0.0,18.478819,4,1987
10,40,0.0,122.690994,1064,1004
11,44,0.0,243.62163,1101,917
12,14,0.0,115.70224,891,1075
13,38,0.0,12.782299,0,2080
14,45,0.0,89.07776,15,1905
15,39,0.0,132.57922,1103,904
16,25,0.0,111.92067,1142,883
17,25,0.0,60.792225,616,1325
18,13,0.0,3.662499,14,1925
19,42,0.0,151.0674,952,1015
20,2,0.0,45.403385,4,2039
21,21,0.0,137.58675,876,1073
22,35,0.0,10.729179,0,2002
23,34,0.0,106.59711,761,1257
24,0,0.0,146.06047,850,1163
25,12,0.0,91.594185,808,1218
26,4,0.0,47.41536,0,2023
27,22,0.0,114.222015,861,1145
28,48,0.0,117.09673,981,987
29,6,0.0,122.53508,795,1189
30,37,0.0,39.487015,256,1739
31,0,0.0,71.28935,240,1750
32,2,0.0,23.342876,0,2050
33,7,0.0,117.59864,976,1046
34,40,0.0,15.832866,0,2059
35,10,0.0,109.18326,747,1261
36,41,0.0,28.952532,0,0
37,46,0.0,66.01979,675,1286
38,17,0.0,85.831406,232,1802
39,40,0.0,111.73631,997,1047
40,17,0.0,169.1369,1022,996
41,43,0.0,28.88605,0,2024
42,12,0.0,44.455757,3,1999
43,0,0.0,79.12196,392,1582
44,27,0.0,14.1192875,0,1969
45,3,0.0,156.45337,1078,975
46,20,0.0,53.18746,1,2016
47,38,0.0,13.562328,0,1955
48,19,0.0,108.950226,650,1337
49,36,0.0,36.19125,95,1939
50,6,0.0,232.17097,1197,800
51,1,0.0,200.77464,1144,852
52,35,0.0,3.577862,0,2012
53,46,0.0,54.61594,519,1466
54,12,0.0,83.055984,740,1277
55,32,0.0,51.274242,0,0
56,15,0.0,23.343388,5,2024
57,47,0.0,59.19824,3,2036
58,36,0.0,2.6404183,0,1995
59,4,0.0,136.97688,997,1038
60,30,0.0,148.72969,982,1003
61,15,0.0,9.54121,0,2016
62,35,0.0,25.38416,196,1770
63,45,0.0,17.711838,0,1966
64,14,0.0,14.251901,0,2071
65,35,0.0,25.789276,277,1720
66,2,0.0,143.1275,1131,919
67,21,0.0,183.40926,1139,919
68,23,0.0,164.93486,1047,976
69,34,0.0,120.885925,840,1135
70,44,0.0,74.133224,0,0
71,18,0.0,22.872253,344,1662
72,26,0.0,140.99219,0,0
73,36,0.0,57.76065,501,1461
74,11,0.0,0.02569847,0,2004
75,33,0.0,13.315934,13,1926
76,42,0.0,1.9573013,0,1997
77,21,0.0,146.80942,961,1062
78,34,0.0,240.35098,1163,831
79,41,0.0,91.15304,841,1097
80,43,0.0,20.649466,0,2014
81,46,0.0,68.12278,0,0
82,42,0.0,159.55981,1068,952
83,9,0.0,7.7641716,0,1993
84,49,0.0,12.322046,1,2015
85,16,0.0,70.48603,725,1273
86,11,0.0,0.017092882,0,2000
87,7,0.0,66.78459,50,1964
88,11,0.0,0.18286423,0,2056
89,8,0.0,77.63581,625,1379
90,3,0.0,104.5631,856,1160
91,35,0.0,5.3707266,0,2086
92,10,0.0,217.58127,1085,900
93,19,0.0,191.4704,992,1007
94,13,0.0,2.5210853,1,2045
95,40,0.0,44.533188,3,2019
